金额,商品,支付时间,地点,商品大类,商品二级类
4.0,85g新麦潮北海道吐司,2017/12/5 18:14,C,非饮料,饼干糕点
3.5,统一冰红茶,2017/12/5 18:14,C,饮料,茶饮料
3.5,维他柠檬茶,2017/12/5 18:14,C,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/12/5 18:48,C,饮料,植物蛋白
6.0,雀巢咖啡,2017/12/5 19:05,C,饮料,咖啡
2.5,30g无穷农场盐_鸡蛋,2017/12/5 19:16,C,非饮料,肉干/豆制品/蛋
4.0,王老吉（500ml）,2017/12/5 19:24,C,饮料,茶饮料
4.0,日式鱼果,2017/12/5 19:26,C,非饮料,膨化食品
7.0,合味道（海鲜风味）,2017/12/5 19:34,C,非饮料,方便速食
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/5 19:41,C,非饮料,肉干/豆制品/蛋
2.0,鸭翅,2017/12/5 19:53,C,非饮料,肉干/豆制品/蛋
15.0,口味王槟榔（红）,2017/12/5 19:54,C,非饮料,蜜饯/果干
3.5,维他原味豆奶,2017/12/5 19:55,C,饮料,植物蛋白
1.5,香豆干,2017/12/5 19:55,C,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/12/5 19:56,C,饮料,功能饮料
6.0,红牛,2017/12/5 19:59,C,饮料,功能饮料
10.0,湘潭铺子(羽泉版),2017/12/5 20:00,C,非饮料,蜜饯/果干
4.0,银鹭八宝粥,2017/12/5 20:01,C,饮料,方便速食
3.5,东鹏特饮,2017/12/5 20:03,C,饮料,功能饮料
2.5,30g无穷农场盐_鸡蛋,2017/12/5 20:06,C,非饮料,肉干/豆制品/蛋
4.5,燕塘甜牛奶,2017/12/5 20:23,C,饮料,乳制品
4.0,55g奥利奥原味芝士饼干,2017/12/5 20:38,C,非饮料,饼干糕点
3.0,可口可乐最新款,2017/12/5 20:57,C,饮料,碳酸饮料
2.0,怡宝纯净水,2017/12/5 21:06,C,饮料,水
2.0,怡宝纯净水,2017/12/5 21:09,C,饮料,水
5.0,600ml脉动青柠,2017/12/5 21:13,C,饮料,功能饮料
3.5,东鹏特饮,2017/12/5 21:15,C,饮料,功能饮料
4.0,500ml统一阿萨姆奶茶,2017/12/5 21:16,C,饮料,茶饮料
4.0,银鹭八宝粥,2017/12/5 21:16,C,饮料,方便速食
6.5,91g徐福记凤梨酥,2017/12/5 21:18,C,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/12/5 21:19,C,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/12/5 21:24,C,饮料,植物蛋白
4.5,600ml脉动青柠,2017/12/5 21:34,C,饮料,功能饮料
6.5,91g徐福记凤梨酥,2017/12/5 21:42,C,非饮料,饼干糕点
4.0,银鹭八宝粥,2017/12/5 22:48,C,饮料,方便速食
6.5,70g乐事薯片黄瓜味,2017/12/5 23:58,C,非饮料,膨化食品
3.0,40g双汇玉米热狗肠,2017/12/6 00:54,C,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/12/6 02:54,C,饮料,功能饮料
6.0,红牛,2017/12/6 02:55,C,饮料,功能饮料
3.0,250ml维他原味豆奶,2017/12/6 03:27,C,饮料,植物蛋白
5.0,85g统一老坛酸菜牛肉面,2017/12/6 04:16,C,非饮料,方便速食
1.0,小鱼仔,2017/12/6 07:38,C,非饮料,海味零食
3.0,冰糖雪梨,2017/12/6 08:10,C,饮料,果蔬饮料
3.0,雪碧（500ml）,2017/12/6 09:17,C,饮料,碳酸饮料
3.0,250ml维他柠檬茶,2017/12/6 09:47,C,饮料,茶饮料
1.5,鸭翅,2017/12/6 10:01,C,非饮料,肉干/豆制品/蛋
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/12/6 11:33,C,非饮料,饼干糕点
6.0,红牛,2017/12/6 12:25,C,饮料,功能饮料
3.0,百事可乐500ml,2017/12/6 12:26,C,饮料,碳酸饮料
3.5,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/12/6 13:15,C,非饮料,饼干糕点
5.0,拿铁咖啡（统一）,2017/12/6 14:15,C,饮料,咖啡
2.0,怡宝纯净水,2017/12/6 14:22,C,饮料,水
4.0,王老吉（500ml）,2017/12/6 14:37,C,饮料,茶饮料
3.0,可口可乐最新款,2017/12/6 15:09,C,饮料,碳酸饮料
3.0,维他柠檬茶,2017/12/6 15:11,C,饮料,茶饮料
3.0,伊利纯牛奶,2017/12/6 15:36,C,饮料,乳制品
7.0,合味道（海鲜风味）,2017/12/6 17:21,C,非饮料,方便速食
4.0,阿萨姆煎茶奶绿,2017/12/6 17:56,C,饮料,茶饮料
4.0,王老吉（500ml）,2017/12/6 17:57,C,饮料,茶饮料
4.5,燕塘原味酸奶,2017/12/6 17:59,C,饮料,乳制品
3.0,40g双汇玉米热狗肠,2017/12/6 18:17,C,非饮料,肉干/豆制品/蛋
4.5,480ml小茗同学冷泡青柠红茶,2017/12/6 19:06,C,饮料,茶饮料
4.8,150抽诗竹竹纤维面巾纸,2017/12/6 19:13,C,非饮料,纸巾
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/6 19:21,C,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/12/6 19:25,C,饮料,功能饮料
2.0,怡宝纯净水,2017/12/6 19:29,C,饮料,水
4.5,78g卫龙亲嘴语辣条,2017/12/6 20:40,C,非饮料,肉干/豆制品/蛋
5.5,205g伊利安慕希原味,2017/12/6 20:41,C,饮料,乳制品
1.6,咪咪虾条马来西亚风味,2017/12/6 20:45,C,非饮料,膨化食品
3.0,85g新麦潮北海道吐司,2017/12/6 20:47,C,非饮料,饼干糕点
5.0,500ml统一阿萨姆奶茶,2017/12/6 20:54,C,饮料,茶饮料
5.5,统一来一桶香辣老坛酸菜牛肉面,2017/12/6 21:24,C,非饮料,方便速食
1.6,20g咪咪虾条马来西亚风味,2017/12/6 21:54,C,非饮料,膨化食品
3.5,东鹏特饮,2017/12/6 23:19,C,饮料,功能饮料
3.0,统一冰红茶,2017/12/6 23:23,C,饮料,茶饮料
4.0,脉动,2017/12/6 23:31,C,饮料,功能饮料
3.0,250ml维他奶低糖原味,2017/12/6 23:40,C,饮料,植物蛋白
2.0,怡宝纯净水,2017/12/6 23:50,C,饮料,水
4.0,营养快线,2017/12/7 00:25,C,饮料,乳制品
4.0,脉动,2017/12/7 00:26,C,饮料,功能饮料
4.0,脉动,2017/12/7 00:57,C,饮料,功能饮料
4.0,脉动,2017/12/7 00:58,C,饮料,功能饮料
5.0,脉动,2017/12/7 01:07,C,饮料,功能饮料
5.0,脉动,2017/12/7 01:08,C,饮料,功能饮料
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/12/7 02:21,C,非饮料,饼干糕点
2.0,怡宝纯净水,2017/12/7 02:24,C,饮料,水
3.0,雪碧最新款,2017/12/7 04:08,C,饮料,碳酸饮料
2.0,5片装益达绿箭口香糖,2017/12/7 08:36,C,非饮料,糖果/巧克力
7.5,雀巢咖啡,2017/12/7 08:46,C,饮料,咖啡
4.5,250ml燕塘甜牛奶,2017/12/7 09:16,C,饮料,乳制品
5.0,500ml统一阿萨姆奶茶,2017/12/7 09:40,C,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/12/7 10:25,C,饮料,乳制品
6.0,13g无穷烤鸡小腿蜂蜜味,2017/12/7 12:10,C,非饮料,肉干/豆制品/蛋
3.5,王老吉（罐）,2017/12/7 12:19,C,饮料,茶饮料
3.0,果粒橙,2017/12/7 12:21,C,饮料,果蔬饮料
5.0,500ml恒大冰泉矿泉水,2017/12/7 12:22,C,饮料,水
3.0,果粒橙,2017/12/7 12:32,C,饮料,果蔬饮料
4.5,180ml雀巢咖啡罐装,2017/12/7 12:34,C,饮料,咖啡
4.5,燕塘原味酸奶,2017/12/7 14:23,C,饮料,乳制品
1.8,32g卫龙亲嘴烧,2017/12/7 14:25,C,非饮料,肉干/豆制品/蛋
4.5,脉动,2017/12/7 14:25,C,饮料,功能饮料
2.0,怡宝纯净水,2017/12/7 14:32,C,饮料,水
5.0,顺宝九制梅,2017/12/7 15:33,C,非饮料,蜜饯/果干
3.0,250ml维他柠檬茶,2017/12/7 16:04,C,饮料,茶饮料
3.5,东鹏特饮,2017/12/7 16:07,C,饮料,功能饮料
1.6,2g韩国海牌海苔,2017/12/7 16:12,C,非饮料,海味零食
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/12/7 16:30,C,非饮料,饼干糕点
3.5,东鹏特饮,2017/12/7 16:32,C,饮料,功能饮料
3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/7 16:32,C,非饮料,饼干糕点
3.0,250ml维他柠檬茶,2017/12/7 16:36,C,饮料,茶饮料
3.0,统一冰红茶,2017/12/7 18:01,C,饮料,茶饮料
5.0,145ml旺仔牛奶盒装,2017/12/7 18:15,C,饮料,乳制品
4.5,劲仔小鱼（麻辣味）,2017/12/7 18:19,C,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/12/7 18:24,C,饮料,茶饮料
3.5,维他柠檬茶,2017/12/7 18:24,C,饮料,茶饮料
3.5,统一绿茶,2017/12/7 18:25,C,饮料,茶饮料
4.0,55g奥利奥原味芝士饼干,2017/12/7 18:40,C,非饮料,饼干糕点
6.5,123gUFO炒面XO酱海鲜风味,2017/12/7 19:46,C,非饮料,方便速食
3.0,250ml维他柠檬茶,2017/12/7 20:03,C,饮料,茶饮料
4.5,脉动,2017/12/7 20:22,C,饮料,功能饮料
5.0,500ml统一阿萨姆奶茶,2017/12/7 20:25,C,饮料,茶饮料
4.5,250ml燕塘红枣牛奶,2017/12/7 20:46,C,饮料,乳制品
3.5,王老吉（罐）,2017/12/7 20:47,C,饮料,茶饮料
4.0,咪咪虾条马来西亚风味,2017/12/7 20:50,C,非饮料,膨化食品
8.0,80g四洲粟一烧烧烤味,2017/12/7 20:53,C,非饮料,膨化食品
1.5,40g双汇玉米热狗肠,2017/12/7 20:56,C,非饮料,肉干/豆制品/蛋
2.5,可口可乐330ml,2017/12/7 20:59,C,饮料,碳酸饮料
4.5,脉动,2017/12/7 21:00,C,饮料,功能饮料
3.5,40g上好佳日式鱼果,2017/12/7 21:01,C,非饮料,膨化食品
6.0,雀巢咖啡,2017/12/7 21:01,C,饮料,咖啡
4.0,55g奥利奥原味夹心饼干,2017/12/7 21:04,C,非饮料,饼干糕点
2.0,怡宝纯净水,2017/12/7 21:09,C,饮料,水
3.5,维他奶（巧克力味）,2017/12/7 21:27,C,饮料,植物蛋白
2.0,怡宝纯净水,2017/12/7 21:35,C,饮料,水
10.0,口味王槟榔（绿）,2017/12/7 21:42,C,非饮料,蜜饯/果干
5.0,脉动,2017/12/7 22:00,C,饮料,功能饮料
3.0,可口可乐330ml,2017/12/7 22:35,C,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/12/7 22:36,C,饮料,茶饮料
4.0,营养快线,2017/12/7 22:42,C,饮料,乳制品
5.0,85g统一老坛酸菜牛肉面,2017/12/7 22:44,C,非饮料,方便速食
2.0,怡宝纯净水,2017/12/8 01:39,C,饮料,水
4.0,脉动,2017/12/8 02:36,C,饮料,功能饮料
3.5,雪碧330ml,2017/12/8 04:09,C,饮料,碳酸饮料
3.5,雪碧330ml,2017/12/8 04:29,C,饮料,碳酸饮料
2.0,怡宝纯净水,2017/12/8 04:49,C,饮料,水
3.0,冰糖雪梨,2017/12/8 07:30,C,饮料,果蔬饮料
4.0,银鹭八宝粥,2017/12/8 07:46,C,饮料,方便速食
3.5,统一绿茶,2017/12/8 07:59,C,饮料,茶饮料
1.5,12g劲仔小鱼（香辣味）,2017/12/8 09:05,C,非饮料,肉干/豆制品/蛋
3.0,维他奶,2017/12/8 10:03,C,饮料,植物蛋白
3.0,雪碧最新款,2017/12/8 10:39,C,饮料,碳酸饮料
10.0,37.5g费列罗榛果威化巧克力3颗,2017/12/8 10:44,C,非饮料,糖果/巧克力
3.0,可口可乐330ml,2017/12/8 10:48,C,饮料,碳酸饮料
4.5,55g奥利奥原味夹心饼干,2017/12/8 11:04,C,非饮料,饼干糕点
3.5,王老吉（罐）,2017/12/8 12:02,C,饮料,茶饮料
3.0,统一冰红茶,2017/12/8 12:03,C,饮料,茶饮料
3.0,统一冰红茶,2017/12/8 12:11,C,饮料,茶饮料
3.0,统一绿茶,2017/12/8 12:19,C,饮料,茶饮料
36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/12/8 12:27,C,非饮料,饼干糕点
4.8,150抽诗竹竹纤维面巾纸,2017/12/8 13:19,C,非饮料,纸巾
4.5,80g香飘飘椰果奶茶麦香味,2017/12/8 13:37,C,饮料,茶饮料
4.5,600ml脉动青柠,2017/12/8 14:50,C,饮料,功能饮料
3.0,统一绿茶,2017/12/8 15:32,C,饮料,茶饮料
4.5,250ml燕塘红枣牛奶,2017/12/8 15:40,C,饮料,乳制品
3.0,250ml维他柠檬茶,2017/12/8 15:52,C,饮料,茶饮料
3.0,卫龙大面筋,2017/12/8 15:55,C,非饮料,肉干/豆制品/蛋
3.5,统一绿茶,2017/12/8 16:05,C,饮料,茶饮料
3.0,12g劲仔小鱼麻辣味,2017/12/8 16:42,C,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/12/8 17:09,C,饮料,碳酸饮料
2.5,伊利优酸乳,2017/12/8 17:33,C,饮料,乳制品
1.6,20g咪咪虾条马来西亚风味,2017/12/8 17:35,C,非饮料,膨化食品
4.5,50g双层百力滋奶咖味,2017/12/8 17:49,C,非饮料,饼干糕点
6.0,红牛,2017/12/8 17:51,C,饮料,功能饮料
6.0,红牛,2017/12/8 17:52,C,饮料,功能饮料
6.0,红牛,2017/12/8 17:54,C,饮料,功能饮料
6.0,红牛,2017/12/8 17:59,C,饮料,功能饮料
7.0,泰奇八宝粥,2017/12/8 18:01,C,非饮料,方便速食
2.5,伊利优酸乳,2017/12/8 18:20,C,饮料,乳制品
2.0,香脆肠,2017/12/8 18:45,C,非饮料,肉干/豆制品/蛋
4.5,52g旺旺仙贝,2017/12/8 18:49,C,非饮料,膨化食品
4.5,50g上好佳田园薯片番茄味,2017/12/8 19:21,C,非饮料,膨化食品
2.5,可口可乐330ml,2017/12/8 19:27,C,饮料,碳酸饮料
3.5,东鹏特饮,2017/12/8 19:39,C,饮料,功能饮料
3.0,果粒橙,2017/12/8 19:43,C,饮料,果蔬饮料
2.0,怡宝纯净水,2017/12/8 19:44,C,饮料,水
6.0,雀巢咖啡,2017/12/8 19:45,C,饮料,咖啡
4.5,40g上好佳日式鱼果,2017/12/8 19:57,C,非饮料,膨化食品
7.5,雀巢咖啡,2017/12/8 20:05,C,饮料,咖啡
3.0,统一冰红茶,2017/12/8 20:07,C,饮料,茶饮料
6.0,86g合味道海鲜风味,2017/12/8 20:09,C,非饮料,方便速食
3.0,维他奶,2017/12/8 20:12,C,饮料,植物蛋白
2.0,怡宝纯净水,2017/12/8 20:13,C,饮料,水
4.5,脉动,2017/12/8 20:15,C,饮料,功能饮料
3.5,维他奶（巧克力味）,2017/12/8 20:22,C,饮料,植物蛋白
4.0,营养快线,2017/12/8 20:22,C,饮料,乳制品
4.0,阿萨姆奶茶,2017/12/8 20:23,C,饮料,茶饮料
1.6,2g韩国海牌海苔,2017/12/8 20:25,C,非饮料,海味零食
4.5,600ml脉动青柠,2017/12/8 20:32,C,饮料,功能饮料
4.5,脉动,2017/12/8 20:46,C,饮料,功能饮料
6.0,红牛,2017/12/8 20:52,C,饮料,功能饮料
6.0,160g盼盼手撕面包,2017/12/8 20:53,C,非饮料,饼干糕点
2.5,伊利优酸乳,2017/12/8 20:55,C,饮料,乳制品
1.5,香脆肠,2017/12/8 21:03,C,非饮料,肉干/豆制品/蛋
2.4,咪咪虾条马来西亚风味,2017/12/8 21:07,C,非饮料,膨化食品
3.0,可口可乐最新款,2017/12/8 21:10,C,饮料,碳酸饮料
2.0,鸭翅,2017/12/8 21:17,C,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/12/8 21:21,C,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘红枣牛奶,2017/12/8 21:26,C,饮料,乳制品
3.5,600ml可口可乐,2017/12/8 21:46,C,饮料,碳酸饮料
6.5,70g乐事薯片黄瓜味,2017/12/8 22:03,C,非饮料,膨化食品
2.5,250ml维他奶巧克力味,2017/12/8 22:32,C,饮料,植物蛋白
4.5,燕塘原味酸奶,2017/12/8 22:47,C,饮料,乳制品
1.5,45g双汇泡面拍挡,2017/12/8 23:32,C,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/12/9 00:04,C,饮料,功能饮料
4.5,50g上好佳田园薯片番茄味,2017/12/9 00:07,C,非饮料,膨化食品
1.6,20g咪咪虾条马来西亚风味,2017/12/9 03:24,C,非饮料,膨化食品
4.5,250ml燕塘红枣牛奶,2017/12/9 07:43,C,饮料,乳制品
3.0,印尼芝士威化饼干,2017/12/9 08:17,C,非饮料,饼干糕点
10.0,味之不规则饼干（芝士味）,2017/12/9 08:26,C,非饮料,饼干糕点
0.8,20g咪咪虾条马来西亚风味,2017/12/9 08:42,C,非饮料,膨化食品
4.5,250ml燕塘原味酸奶,2017/12/9 08:55,C,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/12/9 09:35,C,非饮料,肉干/豆制品/蛋
3.5,王老吉（罐）,2017/12/9 10:16,C,饮料,茶饮料
1.0,小鱼仔,2017/12/9 10:17,C,非饮料,海味零食
5.0,脉动,2017/12/9 12:02,C,饮料,功能饮料
4.0,王老吉（500ml）,2017/12/9 12:06,C,饮料,茶饮料
2.4,20g咪咪虾条马来西亚风味,2017/12/9 12:08,C,非饮料,膨化食品
5.5,330ml伊利畅意乳酸菌原味,2017/12/9 12:17,C,饮料,乳制品
4.0,乐虎（380ml）,2017/12/9 12:21,C,饮料,功能饮料
4.0,脉动,2017/12/9 12:23,C,饮料,功能饮料
2.0,怡宝纯净水,2017/12/9 13:36,C,饮料,水
3.0,果粒橙,2017/12/9 14:14,C,饮料,果蔬饮料
2.0,怡宝纯净水,2017/12/9 14:48,C,饮料,水
4.5,50g上好佳日式鱼果,2017/12/9 14:50,C,非饮料,膨化食品
4.0,脉动,2017/12/9 14:50,C,饮料,功能饮料
4.0,营养快线,2017/12/9 15:33,C,饮料,乳制品
3.0,250ml维他原味豆奶,2017/12/9 15:38,C,饮料,植物蛋白
3.5,维他原味豆奶,2017/12/9 15:54,C,饮料,植物蛋白
3.0,250ml维他原味豆奶,2017/12/9 17:30,C,饮料,植物蛋白
1.5,40g双汇玉米热狗肠,2017/12/9 17:40,C,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/12/9 17:40,C,饮料,乳制品
3.0,维他奶,2017/12/9 17:41,C,饮料,植物蛋白
3.5,雪碧,2017/12/9 17:41,C,饮料,碳酸饮料
3.0,可口可乐（500ml）,2017/12/9 17:47,C,饮料,碳酸饮料
3.0,统一冰红茶,2017/12/9 17:48,C,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/12/9 18:16,C,饮料,植物蛋白
1.5,12g劲仔小鱼卤香味,2017/12/9 19:04,C,非饮料,肉干/豆制品/蛋
4.5,燕塘甜牛奶,2017/12/9 19:15,C,饮料,乳制品
4.0,55g奥利奥原味芝士饼干,2017/12/9 19:25,C,非饮料,饼干糕点
3.0,145ml旺仔牛奶罐装,2017/12/9 19:35,C,饮料,乳制品
4.5,脉动,2017/12/9 19:54,C,饮料,功能饮料
2.0,85g新麦潮北海道吐司,2017/12/9 19:57,C,非饮料,饼干糕点
1.5,12g劲仔小鱼麻辣味,2017/12/9 19:59,C,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/12/9 20:24,C,饮料,水
3.0,统一冰红茶,2017/12/9 20:30,C,饮料,茶饮料
3.0,雪碧（500ml）,2017/12/9 20:40,C,饮料,碳酸饮料
3.0,雪碧（500ml）,2017/12/9 20:47,C,饮料,碳酸饮料
2.5,30g元朗小蛋卷,2017/12/9 20:49,C,非饮料,饼干糕点
10.0,口味王槟榔（绿）,2017/12/9 20:51,C,非饮料,蜜饯/果干
5.5,统一来一桶香辣老坛酸菜牛肉面,2017/12/9 20:52,C,非饮料,方便速食
4.5,脉动,2017/12/9 20:59,C,饮料,功能饮料
3.5,东鹏特饮,2017/12/9 21:00,C,饮料,功能饮料
3.0,可口可乐（500ml）,2017/12/9 21:01,C,饮料,碳酸饮料
5.0,脉动,2017/12/9 21:03,C,饮料,功能饮料
4.5,78g卫龙亲嘴语辣条,2017/12/9 21:08,C,非饮料,肉干/豆制品/蛋
6.0,安慕希酸奶,2017/12/9 21:08,C,饮料,乳制品
3.5,统一绿茶,2017/12/9 21:16,C,饮料,茶饮料
2.0,85g新麦潮手撕面包（提子味）,2017/12/9 21:28,C,非饮料,饼干糕点
5.0,脉动,2017/12/9 21:28,C,饮料,功能饮料
2.5,怡宝纯净水,2017/12/9 21:34,C,饮料,水
3.0,雪碧（500ml）,2017/12/9 21:35,C,饮料,碳酸饮料
3.2,2g韩国海牌海苔,2017/12/9 21:38,C,非饮料,海味零食
4.5,脉动,2017/12/9 21:39,C,饮料,功能饮料
3.0,印尼芝士威化饼干,2017/12/9 21:55,C,非饮料,饼干糕点
6.0,86g合味道海鲜风味,2017/12/9 22:07,C,非饮料,方便速食
25.0,芙蓉王,2017/12/9 22:13,C,非饮料,香烟
1.0,小鱼仔,2017/12/9 22:46,C,非饮料,海味零食
6.5,148g富甲一方紫薯仔,2017/12/9 23:36,C,非饮料,蜜饯/果干
2.0,145ml旺仔牛奶盒装,2017/12/9 23:45,C,饮料,乳制品
5.0,脉动,2017/12/9 23:56,C,饮料,功能饮料
3.5,维他柠檬茶,2017/12/9 23:57,C,饮料,茶饮料
3.0,统一绿茶,2017/12/10 00:06,C,饮料,茶饮料
3.0,卫龙大面筋,2017/12/10 00:14,C,非饮料,肉干/豆制品/蛋
3.5,34g公仔迷你杯牛肉味,2017/12/10 00:15,C,非饮料,方便速食
1.8,600ml雪碧,2017/12/10 00:21,C,饮料,碳酸饮料
5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/12/10 00:22,C,饮料,果蔬饮料
4.0,脉动,2017/12/10 00:45,C,饮料,功能饮料
4.5,250ml燕塘红枣牛奶,2017/12/10 01:11,C,饮料,乳制品
3.5,东鹏特饮,2017/12/10 04:34,C,饮料,功能饮料
2.5,30g无穷农场盐_鸡蛋,2017/12/10 05:42,C,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/12/10 05:53,C,饮料,茶饮料
1.5,12g劲仔小鱼麻辣味,2017/12/10 07:43,C,非饮料,肉干/豆制品/蛋
4.0,55g奥利奥原味夹心饼干,2017/12/10 07:50,C,非饮料,饼干糕点
2.0,怡宝纯净水,2017/12/10 08:06,C,饮料,水
3.5,34g公仔迷你杯牛肉味,2017/12/10 08:16,C,非饮料,方便速食
5.0,脉动,2017/12/10 08:55,C,饮料,功能饮料
5.0,脉动,2017/12/10 09:20,C,饮料,功能饮料
4.5,加多宝,2017/12/10 09:45,C,饮料,茶饮料
2.0,怡宝纯净水,2017/12/10 10:04,C,饮料,水
2.0,怡宝纯净水,2017/12/10 10:06,C,饮料,水
1.0,鸭翅,2017/12/10 10:25,C,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/12/10 11:47,C,饮料,乳制品
4.0,营养快线,2017/12/10 11:51,C,饮料,乳制品
6.0,红牛,2017/12/10 12:02,C,饮料,功能饮料
3.5,85g新麦潮手撕面包（提子味）,2017/12/10 12:04,C,非饮料,饼干糕点
4.0,脉动,2017/12/10 12:10,C,饮料,功能饮料
3.0,怡宝纯净水,2017/12/10 12:12,C,饮料,水
4.0,果粒橙,2017/12/10 12:21,C,饮料,果蔬饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/10 12:59,C,非饮料,肉干/豆制品/蛋
1.5,鸭翅,2017/12/10 12:59,C,非饮料,肉干/豆制品/蛋
4.0,果粒橙,2017/12/10 13:10,C,饮料,果蔬饮料
5.0,顺宝九制梅,2017/12/10 13:26,C,非饮料,蜜饯/果干
4.0,王老吉（罐）,2017/12/10 13:29,C,饮料,茶饮料
5.0,脉动,2017/12/10 13:36,C,饮料,功能饮料
4.5,250ml燕塘原味酸奶,2017/12/10 13:43,C,饮料,乳制品
3.0,怡宝纯净水,2017/12/10 14:05,C,饮料,水
3.0,85g新麦潮北海道吐司,2017/12/10 14:35,C,非饮料,饼干糕点
4.5,250ml燕塘原味酸奶,2017/12/10 15:04,C,饮料,乳制品
3.0,怡宝纯净水,2017/12/10 15:06,C,饮料,水
3.5,维他柠檬茶,2017/12/10 15:09,C,饮料,茶饮料
3.0,怡宝纯净水,2017/12/10 15:09,C,饮料,水
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/12/10 15:26,C,非饮料,饼干糕点
5.0,王老吉（500ml）,2017/12/10 15:34,C,饮料,茶饮料
6.5,250ml红牛,2017/12/10 15:45,C,饮料,功能饮料
4.0,熊字饼,2017/12/10 15:52,C,非饮料,饼干糕点
2.0,鸭翅,2017/12/10 16:01,C,非饮料,肉干/豆制品/蛋
6.5,430g泰奇八宝粥,2017/12/10 16:05,C,非饮料,方便速食
4.5,500ml营养快线原味,2017/12/10 16:13,C,饮料,乳制品
7.5,雀巢咖啡,2017/12/10 16:15,C,饮料,咖啡
0.1,商品21,2017/12/10 16:18,C,非饮料,其他
3.0,统一绿茶,2017/12/10 16:20,C,饮料,茶饮料
5.0,王老吉（500ml）,2017/12/10 16:28,C,饮料,茶饮料
4.5,68g好丽友巧克力派2枚,2017/12/10 16:29,C,非饮料,饼干糕点
3.0,伊利优酸乳,2017/12/10 16:29,C,饮料,乳制品
5.0,脉动,2017/12/10 17:30,C,饮料,功能饮料
5.0,营养快线,2017/12/10 17:31,C,饮料,乳制品
3.0,怡宝纯净水,2017/12/10 17:32,C,饮料,水
5.0,营养快线,2017/12/10 17:33,C,饮料,乳制品
5.0,王老吉（500ml）,2017/12/10 17:35,C,饮料,茶饮料
5.0,王老吉（500ml）,2017/12/10 17:36,C,饮料,茶饮料
3.5,伊利优酸乳,2017/12/10 17:37,C,饮料,乳制品
3.5,统一绿茶,2017/12/10 17:39,C,饮料,茶饮料
5.0,脉动,2017/12/10 17:40,C,饮料,功能饮料
3.5,统一绿茶,2017/12/10 17:42,C,饮料,茶饮料
3.0,怡宝纯净水,2017/12/10 17:44,C,饮料,水
2.0,85g新麦潮北海道吐司,2017/12/10 17:47,C,非饮料,饼干糕点
4.0,统一冰红茶,2017/12/10 17:47,C,饮料,茶饮料
4.5,脉动,2017/12/10 17:52,C,饮料,功能饮料
6.0,红牛,2017/12/10 18:04,C,饮料,功能饮料
4.0,果粒橙,2017/12/10 18:19,C,饮料,果蔬饮料
8.0,乐事薯片（黄瓜味）,2017/12/10 18:19,C,非饮料,膨化食品
3.0,卫龙大面筋,2017/12/10 18:24,C,非饮料,肉干/豆制品/蛋
3.0,印尼芝士威化饼干,2017/12/10 18:28,C,非饮料,饼干糕点
3.5,维他奶（巧克力味）,2017/12/10 18:53,C,饮料,植物蛋白
3.0,怡宝纯净水,2017/12/10 19:10,C,饮料,水
3.0,怡宝纯净水,2017/12/10 19:12,C,饮料,水
5.0,王老吉（500ml）,2017/12/10 19:13,C,饮料,茶饮料
4.5,脉动,2017/12/10 19:16,C,饮料,功能饮料
5.0,阿萨姆奶茶,2017/12/10 19:18,C,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/10 19:19,C,非饮料,肉干/豆制品/蛋
4.0,奥利奥原味芝士,2017/12/10 19:25,C,非饮料,饼干糕点
4.5,脉动,2017/12/10 19:56,C,饮料,功能饮料
4.0,统一冰红茶,2017/12/10 20:07,C,饮料,茶饮料
3.5,维他原味豆奶,2017/12/10 20:07,C,饮料,植物蛋白
