金额,商品,支付时间,地点,商品大类,商品二级类
5.0,268ml雀巢咖啡丝滑拿铁,2017/12/14 18:22,E,饮料,咖啡
1.5,40g双汇玉米热狗肠,2017/12/14 18:22,E,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/12/14 18:22,E,饮料,茶饮料
4.5,12g劲仔小鱼麻辣味,2017/12/14 18:23,E,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/12/14 18:40,E,饮料,功能饮料
3.0,统一绿茶,2017/12/14 19:03,E,饮料,茶饮料
1.5,45g双汇泡面拍挡,2017/12/14 19:06,E,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/12/14 19:06,E,饮料,功能饮料
4.0,银鹭八宝粥,2017/12/14 19:09,E,饮料,方便速食
5.4,32g卫龙亲嘴烧,2017/12/14 19:10,E,非饮料,肉干/豆制品/蛋
3.5,85g新麦潮手撕面包（提子味）,2017/12/14 19:10,E,非饮料,饼干糕点
6.0,红牛,2017/12/14 19:10,E,饮料,功能饮料
6.0,芦荟汁,2017/12/14 19:28,E,饮料,果蔬饮料
3.0,果粒橙,2017/12/14 19:30,E,饮料,果蔬饮料
3.5,东鹏特饮,2017/12/14 19:31,E,饮料,功能饮料
1.0,小鱼仔,2017/12/14 19:37,E,非饮料,海味零食
2.0,怡宝纯净水,2017/12/14 19:38,E,饮料,水
6.0,红牛,2017/12/14 19:39,E,饮料,功能饮料
6.0,红牛,2017/12/14 19:42,E,饮料,功能饮料
6.0,红牛,2017/12/14 19:48,E,饮料,功能饮料
6.0,红牛,2017/12/14 19:50,E,饮料,功能饮料
6.0,雀巢咖啡,2017/12/14 19:52,E,饮料,咖啡
6.0,红牛,2017/12/14 19:59,E,饮料,功能饮料
6.0,红牛,2017/12/14 20:00,E,饮料,功能饮料
3.0,统一冰红茶,2017/12/14 20:09,E,饮料,茶饮料
4.0,阿萨姆奶茶,2017/12/14 20:10,E,饮料,茶饮料
6.0,红牛,2017/12/14 20:18,E,饮料,功能饮料
4.0,王老吉（500ml）,2017/12/14 20:19,E,饮料,茶饮料
4.0,脉动,2017/12/14 20:20,E,饮料,功能饮料
4.0,脉动,2017/12/14 20:21,E,饮料,功能饮料
4.0,银鹭八宝粥,2017/12/14 20:22,E,饮料,方便速食
6.0,红牛,2017/12/14 20:23,E,饮料,功能饮料
3.0,卫龙大面筋,2017/12/14 20:26,E,非饮料,肉干/豆制品/蛋
3.0,熊字饼,2017/12/14 20:27,E,非饮料,饼干糕点
1.0,香豆干,2017/12/14 20:31,E,非饮料,肉干/豆制品/蛋
6.0,雀巢咖啡,2017/12/14 20:54,E,饮料,咖啡
3.0,统一冰红茶,2017/12/14 21:02,E,饮料,茶饮料
6.0,雀巢咖啡,2017/12/14 21:03,E,饮料,咖啡
3.5,东鹏特饮,2017/12/14 21:04,E,饮料,功能饮料
6.0,雀巢咖啡,2017/12/14 21:06,E,饮料,咖啡
6.0,芦荟汁,2017/12/14 21:07,E,饮料,果蔬饮料
4.0,营养快线,2017/12/14 21:11,E,饮料,乳制品
6.0,红牛,2017/12/14 21:12,E,饮料,功能饮料
1.0,小鱼仔,2017/12/14 21:13,E,非饮料,海味零食
3.0,雪碧最新款,2017/12/14 21:14,E,饮料,碳酸饮料
6.0,芦荟汁,2017/12/14 21:16,E,饮料,果蔬饮料
6.0,芦荟汁,2017/12/14 21:18,E,饮料,果蔬饮料
6.0,雀巢咖啡,2017/12/14 21:20,E,饮料,咖啡
6.0,芦荟汁,2017/12/14 21:21,E,饮料,果蔬饮料
6.0,芦荟汁,2017/12/14 21:27,E,饮料,果蔬饮料
6.5,430g泰奇八宝粥,2017/12/14 21:30,E,非饮料,方便速食
3.0,维他柠檬茶,2017/12/14 21:33,E,饮料,茶饮料
1.0,小鱼仔,2017/12/14 21:41,E,非饮料,海味零食
6.0,芦荟汁,2017/12/14 21:48,E,饮料,果蔬饮料
5.5,85g统一老坛酸菜牛肉面,2017/12/14 22:48,E,非饮料,方便速食
4.5,250ml燕塘甜牛奶,2017/12/14 22:51,E,饮料,乳制品
3.0,雪碧330ml,2017/12/14 22:51,E,饮料,碳酸饮料
2.0,怡宝纯净水,2017/12/14 22:59,E,饮料,水
6.0,芦荟汁,2017/12/14 23:12,E,饮料,果蔬饮料
6.0,雀巢咖啡,2017/12/14 23:40,E,饮料,咖啡
6.0,芦荟汁,2017/12/14 23:42,E,饮料,果蔬饮料
6.0,雀巢咖啡,2017/12/14 23:56,E,饮料,咖啡
5.0,脉动,2017/12/15 00:55,E,饮料,功能饮料
5.0,尖叫,2017/12/15 05:57,E,饮料,功能饮料
5.0,王老吉（500ml）,2017/12/15 07:45,E,饮料,茶饮料
5.0,阿萨姆奶茶,2017/12/15 08:31,E,饮料,茶饮料
3.5,东鹏特饮,2017/12/15 08:59,E,饮料,功能饮料
1.5,45g双汇泡面拍挡,2017/12/15 09:05,E,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/12/15 09:17,E,饮料,茶饮料
4.0,阿萨姆奶茶,2017/12/15 09:18,E,饮料,茶饮料
5.0,阿萨姆奶茶,2017/12/15 09:33,E,饮料,茶饮料
5.0,营养快线,2017/12/15 09:35,E,饮料,乳制品
5.5,85g统一老坛酸菜牛肉面,2017/12/15 10:11,E,非饮料,方便速食
5.0,脉动,2017/12/15 10:38,E,饮料,功能饮料
5.0,尖叫,2017/12/15 10:41,E,饮料,功能饮料
5.0,营养快线,2017/12/15 10:42,E,饮料,乳制品
5.0,阿萨姆奶茶,2017/12/15 10:43,E,饮料,茶饮料
5.0,脉动,2017/12/15 11:38,E,饮料,功能饮料
5.0,营养快线,2017/12/15 11:39,E,饮料,乳制品
5.0,脉动,2017/12/15 11:40,E,饮料,功能饮料
5.0,脉动,2017/12/15 11:41,E,饮料,功能饮料
3.5,雪碧330ml,2017/12/15 12:17,E,饮料,碳酸饮料
5.0,王老吉（500ml）,2017/12/15 12:24,E,饮料,茶饮料
5.5,85g统一老坛酸菜牛肉面,2017/12/15 12:26,E,非饮料,方便速食
4.0,营养快线,2017/12/15 12:27,E,饮料,乳制品
1.5,40g双汇玉米热狗肠,2017/12/15 12:28,E,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/12/15 12:28,E,饮料,碳酸饮料
5.0,脉动,2017/12/15 12:45,E,饮料,功能饮料
3.5,芬达330ml,2017/12/15 13:22,E,饮料,碳酸饮料
5.0,营养快线,2017/12/15 13:25,E,饮料,乳制品
4.5,250ml燕塘红枣牛奶,2017/12/15 13:39,E,饮料,乳制品
2.0,85g新麦潮手撕面包（提子味）,2017/12/15 13:39,E,非饮料,饼干糕点
3.5,东鹏特饮,2017/12/15 13:39,E,饮料,功能饮料
4.0,脉动,2017/12/15 13:44,E,饮料,功能饮料
2.5,30g无穷农场盐_鸡蛋,2017/12/15 14:39,E,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/12/15 14:39,E,饮料,功能饮料
4.0,脉动,2017/12/15 15:47,E,饮料,功能饮料
3.5,600ml可口可乐,2017/12/15 15:49,E,饮料,碳酸饮料
3.0,统一冰红茶,2017/12/15 15:49,E,饮料,茶饮料
5.0,脉动,2017/12/15 15:57,E,饮料,功能饮料
4.0,王老吉（500ml）,2017/12/15 16:00,E,饮料,茶饮料
3.5,统一绿茶,2017/12/15 16:01,E,饮料,茶饮料
3.5,雪碧330ml,2017/12/15 16:08,E,饮料,碳酸饮料
4.0,王老吉（500ml）,2017/12/15 16:11,E,饮料,茶饮料
3.0,雪碧最新款,2017/12/15 16:19,E,饮料,碳酸饮料
5.0,脉动,2017/12/15 16:22,E,饮料,功能饮料
3.5,东鹏特饮,2017/12/15 16:29,E,饮料,功能饮料
1.0,香豆干,2017/12/15 16:30,E,非饮料,肉干/豆制品/蛋
5.0,脉动,2017/12/15 16:39,E,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/15 16:41,E,饮料,茶饮料
5.0,拿铁咖啡（统一）,2017/12/15 16:54,E,饮料,咖啡
5.0,乐虎,2017/12/15 16:57,E,饮料,功能饮料
5.0,乐虎,2017/12/15 16:58,E,饮料,功能饮料
5.0,乐虎,2017/12/15 17:00,E,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/15 17:09,E,饮料,茶饮料
3.0,雪碧最新款,2017/12/15 17:14,E,饮料,碳酸饮料
5.0,乐虎,2017/12/15 17:17,E,饮料,功能饮料
5.0,乐虎,2017/12/15 17:21,E,饮料,功能饮料
5.0,乐虎,2017/12/15 17:22,E,饮料,功能饮料
5.0,乐虎,2017/12/15 17:25,E,饮料,功能饮料
5.0,乐虎,2017/12/15 17:33,E,饮料,功能饮料
4.5,脉动,2017/12/15 17:35,E,饮料,功能饮料
4.5,椰树牌椰汁,2017/12/15 17:53,E,饮料,植物蛋白
4.5,椰树牌椰汁,2017/12/15 17:55,E,饮料,植物蛋白
3.0,雪碧最新款,2017/12/15 18:13,E,饮料,碳酸饮料
4.5,椰树牌椰汁,2017/12/15 18:14,E,饮料,植物蛋白
4.5,椰树牌椰汁,2017/12/15 18:22,E,饮料,植物蛋白
1.0,香豆干,2017/12/15 18:27,E,非饮料,肉干/豆制品/蛋
3.0,熊字饼,2017/12/15 18:40,E,非饮料,饼干糕点
4.5,椰树牌椰汁,2017/12/15 18:43,E,饮料,植物蛋白
3.0,雪碧最新款,2017/12/15 18:49,E,饮料,碳酸饮料
4.5,椰树牌椰汁,2017/12/15 18:50,E,饮料,植物蛋白
4.5,椰树牌椰汁,2017/12/15 18:54,E,饮料,植物蛋白
3.0,雪碧最新款,2017/12/15 18:55,E,饮料,碳酸饮料
5.0,145ml旺仔牛奶盒装,2017/12/15 18:56,E,饮料,乳制品
3.0,雪碧最新款,2017/12/15 18:56,E,饮料,碳酸饮料
4.5,椰树牌椰汁,2017/12/15 18:59,E,饮料,植物蛋白
4.5,好吃点,2017/12/15 19:00,E,非饮料,饼干糕点
3.0,卫龙大面筋,2017/12/15 19:02,E,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/12/15 19:03,E,饮料,水
3.5,东鹏特饮,2017/12/15 19:08,E,饮料,功能饮料
5.5,85g统一老坛酸菜牛肉面,2017/12/15 19:23,E,非饮料,方便速食
4.5,椰树牌椰汁,2017/12/15 19:48,E,饮料,植物蛋白
4.5,椰树牌椰汁,2017/12/15 19:50,E,饮料,植物蛋白
4.0,营养快线,2017/12/15 19:56,E,饮料,乳制品
4.5,王老吉（罐）,2017/12/15 20:12,E,饮料,茶饮料
1.5,鸭翅,2017/12/15 20:19,E,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/12/15 20:20,E,饮料,功能饮料
4.5,王老吉（罐）,2017/12/15 20:22,E,饮料,茶饮料
4.5,王老吉（罐）,2017/12/15 20:24,E,饮料,茶饮料
4.0,阿萨姆奶茶,2017/12/15 20:25,E,饮料,茶饮料
4.0,阿萨姆奶茶,2017/12/15 20:26,E,饮料,茶饮料
4.5,王老吉（罐）,2017/12/15 20:38,E,饮料,茶饮料
4.5,椰树牌椰汁,2017/12/15 20:46,E,饮料,植物蛋白
4.0,王老吉（500ml）,2017/12/15 21:10,E,饮料,茶饮料
4.0,王老吉（500ml）,2017/12/15 21:11,E,饮料,茶饮料
4.0,王老吉（500ml）,2017/12/15 21:15,E,饮料,茶饮料
4.5,椰树牌椰汁,2017/12/15 21:16,E,饮料,植物蛋白
3.0,雪碧最新款,2017/12/15 21:32,E,饮料,碳酸饮料
4.5,脉动,2017/12/15 21:42,E,饮料,功能饮料
4.5,椰树牌椰汁,2017/12/15 21:43,E,饮料,植物蛋白
4.5,脉动,2017/12/15 21:53,E,饮料,功能饮料
4.5,营养快线,2017/12/15 21:59,E,饮料,乳制品
4.0,阿萨姆奶茶,2017/12/15 22:27,E,饮料,茶饮料
2.5,伊利优酸乳,2017/12/15 23:42,E,饮料,乳制品
3.0,卫龙大面筋,2017/12/16 00:12,E,非饮料,肉干/豆制品/蛋
3.5,熊字饼,2017/12/16 00:18,E,非饮料,饼干糕点
4.5,脉动,2017/12/16 00:19,E,饮料,功能饮料
4.5,250ml燕塘甜牛奶,2017/12/16 01:27,E,饮料,乳制品
4.5,阿萨姆奶茶,2017/12/16 01:36,E,饮料,茶饮料
4.0,阿萨姆奶茶,2017/12/16 02:35,E,饮料,茶饮料
4.5,椰树牌椰汁,2017/12/16 02:36,E,饮料,植物蛋白
4.5,阿萨姆奶茶,2017/12/16 03:14,E,饮料,茶饮料
4.5,脉动,2017/12/16 03:15,E,饮料,功能饮料
4.5,250ml燕塘红枣牛奶,2017/12/16 03:47,E,饮料,乳制品
4.5,脉动,2017/12/16 06:35,E,饮料,功能饮料
3.5,东鹏特饮,2017/12/16 07:56,E,饮料,功能饮料
4.5,营养快线,2017/12/16 08:15,E,饮料,乳制品
4.5,尖叫,2017/12/16 08:23,E,饮料,功能饮料
4.5,尖叫,2017/12/16 08:25,E,饮料,功能饮料
3.0,500ml康师傅冰糖雪梨,2017/12/16 09:02,E,饮料,果蔬饮料
4.5,阿萨姆奶茶,2017/12/16 09:02,E,饮料,茶饮料
4.5,阿萨姆奶茶,2017/12/16 09:22,E,饮料,茶饮料
4.5,脉动,2017/12/16 09:42,E,饮料,功能饮料
4.5,脉动,2017/12/16 09:47,E,饮料,功能饮料
4.5,50g上好佳田园薯片番茄味,2017/12/16 10:23,E,非饮料,膨化食品
2.0,怡宝纯净水,2017/12/16 10:37,E,饮料,水
3.0,600ml可口可乐,2017/12/16 11:23,E,饮料,碳酸饮料
4.5,营养快线,2017/12/16 12:01,E,饮料,乳制品
4.5,椰树牌椰汁,2017/12/16 12:15,E,饮料,植物蛋白
4.5,尖叫,2017/12/16 12:30,E,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/16 12:32,E,饮料,茶饮料
4.5,600ml脉动青柠,2017/12/16 12:33,E,饮料,功能饮料
4.5,尖叫,2017/12/16 12:40,E,饮料,功能饮料
4.5,脉动,2017/12/16 13:11,E,饮料,功能饮料
4.5,尖叫,2017/12/16 13:19,E,饮料,功能饮料
4.5,尖叫,2017/12/16 13:21,E,饮料,功能饮料
4.5,脉动,2017/12/16 13:22,E,饮料,功能饮料
3.5,王老吉（罐）,2017/12/16 13:37,E,饮料,茶饮料
3.0,雪碧（500ml）,2017/12/16 13:38,E,饮料,碳酸饮料
4.5,脉动,2017/12/16 13:45,E,饮料,功能饮料
6.0,330ml伊利畅意乳酸菌原味,2017/12/16 13:46,E,饮料,乳制品
3.0,600ml可口可乐,2017/12/16 14:15,E,饮料,碳酸饮料
2.0,怡宝纯净水,2017/12/16 14:18,E,饮料,水
4.5,阿萨姆奶茶,2017/12/16 14:36,E,饮料,茶饮料
3.0,可口可乐330ml,2017/12/16 14:44,E,饮料,碳酸饮料
4.5,脉动,2017/12/16 14:47,E,饮料,功能饮料
4.5,尖叫,2017/12/16 15:01,E,饮料,功能饮料
3.0,可口可乐330ml,2017/12/16 15:04,E,饮料,碳酸饮料
4.5,脉动,2017/12/16 15:38,E,饮料,功能饮料
4.0,王老吉（500ml）,2017/12/16 15:41,E,饮料,茶饮料
4.5,500ml加多宝,2017/12/16 15:57,E,饮料,茶饮料
4.0,王老吉（500ml）,2017/12/16 15:57,E,饮料,茶饮料
6.5,430g泰奇八宝粥,2017/12/16 15:58,E,非饮料,方便速食
3.0,果粒橙,2017/12/16 15:58,E,饮料,果蔬饮料
4.5,脉动,2017/12/16 16:01,E,饮料,功能饮料
4.5,脉动,2017/12/16 16:02,E,饮料,功能饮料
4.5,脉动,2017/12/16 16:03,E,饮料,功能饮料
1.5,鸭翅,2017/12/16 16:05,E,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/12/16 16:08,E,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/12/16 16:09,E,饮料,乳制品
4.5,脉动,2017/12/16 16:13,E,饮料,功能饮料
4.5,脉动,2017/12/16 16:18,E,饮料,功能饮料
4.5,脉动,2017/12/16 16:30,E,饮料,功能饮料
3.0,果粒橙,2017/12/16 16:34,E,饮料,果蔬饮料
4.5,尖叫,2017/12/16 16:40,E,饮料,功能饮料
4.5,脉动,2017/12/16 16:41,E,饮料,功能饮料
4.5,脉动,2017/12/16 16:43,E,饮料,功能饮料
4.5,脉动,2017/12/16 16:45,E,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/16 16:54,E,饮料,茶饮料
4.5,阿萨姆奶茶,2017/12/16 16:55,E,饮料,茶饮料
4.5,脉动,2017/12/16 16:56,E,饮料,功能饮料
4.5,营养快线,2017/12/16 16:57,E,饮料,乳制品
4.5,阿萨姆奶茶,2017/12/16 16:59,E,饮料,茶饮料
4.5,阿萨姆奶茶,2017/12/16 17:00,E,饮料,茶饮料
4.5,脉动,2017/12/16 17:04,E,饮料,功能饮料
4.5,脉动,2017/12/16 17:06,E,饮料,功能饮料
4.5,脉动,2017/12/16 17:09,E,饮料,功能饮料
4.5,营养快线,2017/12/16 17:11,E,饮料,乳制品
6.0,红牛,2017/12/16 17:26,E,饮料,功能饮料
4.5,燕塘红枣牛奶,2017/12/16 17:32,E,饮料,乳制品
4.5,600ml脉动青柠,2017/12/16 17:34,E,饮料,功能饮料
5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/12/16 17:39,E,非饮料,饼干糕点
3.5,统一绿茶,2017/12/16 17:39,E,饮料,茶饮料
4.5,加多宝,2017/12/16 17:45,E,饮料,茶饮料
4.5,脉动,2017/12/16 17:54,E,饮料,功能饮料
4.5,尖叫,2017/12/16 18:25,E,饮料,功能饮料
4.5,脉动,2017/12/16 18:57,E,饮料,功能饮料
4.5,脉动,2017/12/16 18:58,E,饮料,功能饮料
4.5,脉动,2017/12/16 19:04,E,饮料,功能饮料
3.5,250ml燕塘甜牛奶,2017/12/16 19:09,E,饮料,乳制品
3.5,统一冰红茶,2017/12/16 19:11,E,饮料,茶饮料
3.0,美年达（罐）,2017/12/16 19:20,E,饮料,碳酸饮料
4.5,脉动,2017/12/16 19:27,E,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/16 19:33,E,饮料,茶饮料
3.0,统一冰红茶,2017/12/16 19:43,E,饮料,茶饮料
3.0,美年达（罐）,2017/12/16 19:51,E,饮料,碳酸饮料
3.5,东鹏特饮,2017/12/16 20:26,E,饮料,功能饮料
4.5,尖叫,2017/12/16 20:35,E,饮料,功能饮料
4.5,脉动,2017/12/16 20:38,E,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/16 21:07,E,饮料,茶饮料
4.5,尖叫,2017/12/16 21:14,E,饮料,功能饮料
4.5,燕塘甜牛奶,2017/12/16 21:18,E,饮料,乳制品
5.0,500ml统一阿萨姆奶茶,2017/12/16 21:19,E,饮料,茶饮料
3.0,雪碧最新款,2017/12/16 21:19,E,饮料,碳酸饮料
3.0,雪碧最新款,2017/12/16 21:24,E,饮料,碳酸饮料
3.5,东鹏特饮,2017/12/16 21:34,E,饮料,功能饮料
2.0,怡宝纯净水,2017/12/16 21:35,E,饮料,水
3.0,统一冰红茶,2017/12/16 21:36,E,饮料,茶饮料
3.2,2g韩国海牌海苔,2017/12/16 21:55,E,非饮料,海味零食
3.0,熊字饼,2017/12/16 21:55,E,非饮料,饼干糕点
1.0,香豆干,2017/12/16 22:01,E,非饮料,肉干/豆制品/蛋
3.0,熊字饼,2017/12/16 22:09,E,非饮料,饼干糕点
1.5,鸭翅,2017/12/16 22:18,E,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/12/16 22:31,E,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/12/16 23:40,E,非饮料,肉干/豆制品/蛋
4.5,脉动,2017/12/16 23:42,E,饮料,功能饮料
3.5,东鹏特饮,2017/12/17 00:07,E,饮料,功能饮料
4.5,脉动,2017/12/17 00:20,E,饮料,功能饮料
3.5,统一绿茶,2017/12/17 00:35,E,饮料,茶饮料
1.0,香豆干,2017/12/17 01:06,E,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/12/17 03:03,E,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/12/17 08:12,E,非饮料,肉干/豆制品/蛋
4.5,80g香飘飘椰果奶茶麦香味,2017/12/17 08:20,E,饮料,茶饮料
3.5,芬达330ml,2017/12/17 09:14,E,饮料,碳酸饮料
1.8,32g卫龙亲嘴烧,2017/12/17 09:32,E,非饮料,肉干/豆制品/蛋
3.5,芬达330ml,2017/12/17 09:32,E,饮料,碳酸饮料
4.5,阿萨姆奶茶,2017/12/17 09:57,E,饮料,茶饮料
3.5,统一绿茶,2017/12/17 10:02,E,饮料,茶饮料
4.5,脉动,2017/12/17 10:28,E,饮料,功能饮料
4.5,尖叫,2017/12/17 10:29,E,饮料,功能饮料
4.5,好吃点,2017/12/17 10:30,E,非饮料,饼干糕点
3.0,熊字饼,2017/12/17 11:51,E,非饮料,饼干糕点
4.5,营养快线,2017/12/17 11:52,E,饮料,乳制品
4.5,65g卫龙亲嘴豆皮,2017/12/17 12:18,E,非饮料,肉干/豆制品/蛋
4.5,营养快线,2017/12/17 13:13,E,饮料,乳制品
4.5,脉动,2017/12/17 13:14,E,饮料,功能饮料
4.5,脉动,2017/12/17 13:17,E,饮料,功能饮料
7.5,雀巢咖啡,2017/12/17 13:26,E,饮料,咖啡
1.5,鸭翅,2017/12/17 13:26,E,非饮料,肉干/豆制品/蛋
4.5,脉动,2017/12/17 13:27,E,饮料,功能饮料
4.5,脉动,2017/12/17 13:29,E,饮料,功能饮料
6.0,芦荟汁,2017/12/17 13:34,E,饮料,果蔬饮料
3.5,统一冰红茶,2017/12/17 13:35,E,饮料,茶饮料
4.5,乐虎,2017/12/17 13:54,E,饮料,功能饮料
4.5,脉动,2017/12/17 14:29,E,饮料,功能饮料
4.5,营养快线,2017/12/17 14:36,E,饮料,乳制品
4.5,营养快线,2017/12/17 14:37,E,饮料,乳制品
4.5,500ml加多宝,2017/12/17 15:10,E,饮料,茶饮料
4.0,王老吉（500ml）,2017/12/17 15:27,E,饮料,茶饮料
1.0,咪咪,2017/12/17 15:35,E,非饮料,膨化食品
4.5,燕塘红枣牛奶,2017/12/17 15:39,E,饮料,乳制品
4.5,脉动,2017/12/17 15:49,E,饮料,功能饮料
4.5,脉动,2017/12/17 15:51,E,饮料,功能饮料
4.5,85g统一老坛酸菜牛肉面,2017/12/17 16:09,E,非饮料,方便速食
3.0,600ml可口可乐,2017/12/17 16:19,E,饮料,碳酸饮料
4.5,脉动,2017/12/17 16:28,E,饮料,功能饮料
4.5,脉动,2017/12/17 16:35,E,饮料,功能饮料
3.5,600ml可口可乐,2017/12/17 16:41,E,饮料,碳酸饮料
4.5,阿萨姆奶茶,2017/12/17 16:44,E,饮料,茶饮料
3.5,600ml可口可乐,2017/12/17 16:49,E,饮料,碳酸饮料
4.5,营养快线,2017/12/17 17:04,E,饮料,乳制品
4.5,阿萨姆奶茶,2017/12/17 17:05,E,饮料,茶饮料
3.5,600ml可口可乐,2017/12/17 17:10,E,饮料,碳酸饮料
4.5,脉动,2017/12/17 17:18,E,饮料,功能饮料
4.5,脉动,2017/12/17 17:19,E,饮料,功能饮料
4.5,营养快线,2017/12/17 17:27,E,饮料,乳制品
4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/12/17 17:33,E,饮料,果蔬饮料
4.0,美汁源果粒橙,2017/12/17 17:33,E,饮料,果蔬饮料
4.5,椰树牌椰汁,2017/12/17 17:36,E,饮料,植物蛋白
3.0,统一冰红茶,2017/12/17 17:41,E,饮料,茶饮料
4.0,营养快线,2017/12/17 17:42,E,饮料,乳制品
4.5,椰树牌椰汁,2017/12/17 17:43,E,饮料,植物蛋白
4.5,40g乐事薯片黄瓜味,2017/12/17 17:48,E,非饮料,膨化食品
4.5,阿萨姆奶茶,2017/12/17 17:51,E,饮料,茶饮料
3.0,600ml可口可乐,2017/12/17 17:53,E,饮料,碳酸饮料
4.5,脉动,2017/12/17 18:07,E,饮料,功能饮料
4.5,脉动,2017/12/17 18:08,E,饮料,功能饮料
4.5,脉动,2017/12/17 18:38,E,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/17 18:41,E,饮料,茶饮料
3.5,统一冰红茶,2017/12/17 19:46,E,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/12/17 19:47,E,饮料,乳制品
3.0,雪碧最新款,2017/12/17 19:47,E,饮料,碳酸饮料
4.5,营养快线,2017/12/17 19:53,E,饮料,乳制品
3.0,伊利纯牛奶,2017/12/17 20:07,E,饮料,乳制品
4.5,脉动,2017/12/17 20:10,E,饮料,功能饮料
4.5,脉动,2017/12/17 20:19,E,饮料,功能饮料
4.5,50g双层百力滋奶咖味,2017/12/17 20:32,E,非饮料,饼干糕点
4.5,尖叫,2017/12/17 20:45,E,饮料,功能饮料
3.0,12g劲仔小鱼麻辣味,2017/12/17 20:50,E,非饮料,肉干/豆制品/蛋
2.5,怡宝纯净水,2017/12/17 20:53,E,饮料,水
4.5,脉动,2017/12/17 21:15,E,饮料,功能饮料
4.5,尖叫,2017/12/17 21:30,E,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/17 21:33,E,饮料,茶饮料
4.5,脉动,2017/12/17 21:35,E,饮料,功能饮料
4.5,好吃点,2017/12/17 22:51,E,非饮料,饼干糕点
4.5,脉动,2017/12/17 23:02,E,饮料,功能饮料
4.5,脉动,2017/12/17 23:04,E,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/17 23:05,E,饮料,茶饮料
4.5,脉动,2017/12/17 23:41,E,饮料,功能饮料
4.5,75g达利园柠檬蛋糕,2017/12/17 23:43,E,非饮料,饼干糕点
3.0,雪碧最新款,2017/12/17 23:59,E,饮料,碳酸饮料
4.5,68g好丽友巧克力派2枚,2017/12/18 00:07,E,非饮料,饼干糕点
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/12/18 00:08,E,非饮料,饼干糕点
4.5,脉动,2017/12/18 00:36,E,饮料,功能饮料
4.5,营养快线,2017/12/18 01:17,E,饮料,乳制品
4.5,脉动,2017/12/18 01:19,E,饮料,功能饮料
4.5,脉动,2017/12/18 01:20,E,饮料,功能饮料
4.5,营养快线,2017/12/18 01:48,E,饮料,乳制品
4.5,脉动,2017/12/18 01:51,E,饮料,功能饮料
4.5,40g乐事薯片黄瓜味,2017/12/18 02:19,E,非饮料,膨化食品
7.0,合味道（海鲜风味）,2017/12/18 02:19,E,非饮料,方便速食
1.0,香豆干,2017/12/18 02:21,E,非饮料,肉干/豆制品/蛋
4.5,营养快线,2017/12/18 03:21,E,饮料,乳制品
5.5,统一阿萨姆奶茶,2017/12/18 03:25,E,饮料,茶饮料
4.5,脉动,2017/12/18 03:44,E,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/18 05:03,E,饮料,茶饮料
5.5,480ml小茗同学冷泡青柠红茶,2017/12/18 05:41,E,饮料,茶饮料
3.0,维他柠檬茶,2017/12/18 05:41,E,饮料,茶饮料
5.0,85g统一老坛酸菜牛肉面,2017/12/18 05:44,E,非饮料,方便速食
3.0,伊利纯牛奶,2017/12/18 05:44,E,饮料,乳制品
4.5,营养快线,2017/12/18 05:48,E,饮料,乳制品
5.5,85g统一老坛酸菜牛肉面,2017/12/18 05:49,E,非饮料,方便速食
4.5,脉动,2017/12/18 07:43,E,饮料,功能饮料
4.5,脉动,2017/12/18 07:45,E,饮料,功能饮料
3.5,统一绿茶,2017/12/18 07:53,E,饮料,茶饮料
3.5,统一绿茶,2017/12/18 07:54,E,饮料,茶饮料
4.5,脉动,2017/12/18 07:58,E,饮料,功能饮料
4.5,营养快线,2017/12/18 07:59,E,饮料,乳制品
4.5,阿萨姆奶茶,2017/12/18 08:00,E,饮料,茶饮料
4.5,脉动,2017/12/18 08:13,E,饮料,功能饮料
