金额,商品,支付时间,地点,商品大类,商品二级类
5.0,营养快线,2017/12/3 20:56,B,饮料,乳制品
3.0,怡宝纯净水,2017/12/3 21:01,B,饮料,水
4.5,68g好丽友蛋黄派2枚,2017/12/3 21:02,B,非饮料,饼干糕点
4.0,脉动,2017/12/3 21:07,B,饮料,功能饮料
3.0,芬达330ml,2017/12/3 21:09,B,饮料,碳酸饮料
3.5,可乐可乐,2017/12/3 21:09,B,饮料,碳酸饮料
3.0,雪碧（500ml）,2017/12/3 21:23,B,饮料,碳酸饮料
4.5,阿萨姆奶茶,2017/12/3 21:24,B,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/12/3 21:48,B,饮料,植物蛋白
4.0,王老吉（罐）,2017/12/3 21:48,B,饮料,茶饮料
4.0,450ml美汁源果粒橙,2017/12/3 21:57,B,饮料,果蔬饮料
4.5,阿萨姆奶茶,2017/12/3 21:57,B,饮料,茶饮料
3.5,统一冰红茶,2017/12/3 22:20,B,饮料,茶饮料
3.5,统一绿茶,2017/12/3 22:41,B,饮料,茶饮料
2.0,怡宝纯净水,2017/12/3 22:51,B,饮料,水
4.5,阿萨姆奶茶,2017/12/3 22:59,B,饮料,茶饮料
3.5,70g乖媳妇野山泡椒凤爪,2017/12/3 23:00,B,非饮料,肉干/豆制品/蛋
3.0,怡宝纯净水,2017/12/3 23:00,B,饮料,水
3.0,怡宝纯净水,2017/12/4 00:32,B,饮料,水
3.0,怡宝纯净水,2017/12/4 00:34,B,饮料,水
4.5,脉动,2017/12/4 00:39,B,饮料,功能饮料
4.0,果粒橙,2017/12/4 00:40,B,饮料,果蔬饮料
8.0,68g多力多玉米片爆香热辣味,2017/12/4 02:29,B,非饮料,膨化食品
2.4,20g咪咪虾条马来西亚风味,2017/12/4 02:55,B,非饮料,膨化食品
3.0,怡宝纯净水,2017/12/4 02:55,B,饮料,水
3.5,250ml燕塘甜牛奶,2017/12/4 05:11,B,饮料,乳制品
2.0,鸭翅,2017/12/4 05:11,B,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/12/4 06:48,B,非饮料,肉干/豆制品/蛋
4.0,王老吉（500ml）,2017/12/4 07:39,B,饮料,茶饮料
6.5,91g徐福记凤梨酥,2017/12/4 07:49,B,非饮料,饼干糕点
4.0,统一冰红茶,2017/12/4 07:56,B,饮料,茶饮料
3.0,怡宝纯净水,2017/12/4 08:03,B,饮料,水
4.0,果粒橙,2017/12/4 08:24,B,饮料,果蔬饮料
4.5,营养快线,2017/12/4 08:45,B,饮料,乳制品
3.0,可口可乐最新款,2017/12/4 09:30,B,饮料,碳酸饮料
2.0,145ml旺仔牛奶盒装,2017/12/4 09:31,B,饮料,乳制品
3.5,统一冰红茶,2017/12/4 09:33,B,饮料,茶饮料
10.0,口味王槟榔（绿）,2017/12/4 09:34,B,非饮料,蜜饯/果干
3.0,无穷烤鸡小腿（蜂蜜）,2017/12/4 09:37,B,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/12/4 10:14,B,饮料,碳酸饮料
3.0,卫龙大面筋,2017/12/4 10:39,B,非饮料,肉干/豆制品/蛋
3.0,40g双汇玉米热狗肠,2017/12/4 10:58,B,非饮料,肉干/豆制品/蛋
3.5,可口可乐330ml,2017/12/4 10:58,B,饮料,碳酸饮料
7.0,145g果王迷你山楂包装,2017/12/4 11:39,B,非饮料,蜜饯/果干
4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/12/4 11:44,B,非饮料,膨化食品
4.0,果粒橙,2017/12/4 12:06,B,饮料,果蔬饮料
3.5,250ml燕塘甜牛奶,2017/12/4 12:08,B,饮料,乳制品
4.0,果粒橙,2017/12/4 12:08,B,饮料,果蔬饮料
4.0,果粒橙,2017/12/4 12:09,B,饮料,果蔬饮料
3.0,怡宝纯净水,2017/12/4 12:14,B,饮料,水
5.0,王老吉（500ml）,2017/12/4 12:15,B,饮料,茶饮料
4.5,40g乐事美国经典原味,2017/12/4 12:39,B,非饮料,膨化食品
5.0,阿萨姆奶茶,2017/12/4 12:49,B,饮料,茶饮料
3.5,雪碧330ml,2017/12/4 12:50,B,饮料,碳酸饮料
0.8,20g咪咪虾条马来西亚风味,2017/12/4 13:13,B,非饮料,膨化食品
2.5,30g无穷农场盐_鸡蛋,2017/12/4 13:25,B,非饮料,肉干/豆制品/蛋
5.0,阿萨姆奶茶,2017/12/4 13:30,B,饮料,茶饮料
6.5,250ml红牛,2017/12/4 13:59,B,饮料,功能饮料
6.5,250ml红牛,2017/12/4 14:07,B,饮料,功能饮料
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/12/4 14:16,B,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/12/4 14:21,B,饮料,功能饮料
6.5,70g乐事薯片（黄瓜味）,2017/12/4 14:28,B,非饮料,膨化食品
3.0,怡宝纯净水,2017/12/4 14:28,B,饮料,水
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/12/4 14:31,B,非饮料,肉干/豆制品/蛋
3.5,维他柠檬茶,2017/12/4 14:32,B,饮料,茶饮料
3.0,怡宝纯净水,2017/12/4 14:32,B,饮料,水
2.0,怡宝纯净水,2017/12/4 14:33,B,饮料,水
4.5,营养快线,2017/12/4 15:04,B,饮料,乳制品
3.0,怡宝纯净水,2017/12/4 15:06,B,饮料,水
3.5,可口可乐330ml,2017/12/4 15:19,B,饮料,碳酸饮料
1.5,2g韩国海牌海苔,2017/12/4 15:20,B,非饮料,海味零食
3.0,怡宝纯净水,2017/12/4 15:20,B,饮料,水
4.5,80g香飘飘椰果奶茶原味,2017/12/4 15:22,B,饮料,茶饮料
4.0,王老吉（罐）,2017/12/4 15:22,B,饮料,茶饮料
3.5,85g新麦潮手撕面包（提子味）,2017/12/4 15:23,B,非饮料,饼干糕点
3.5,维他柠檬茶,2017/12/4 15:23,B,饮料,茶饮料
3.0,怡宝纯净水,2017/12/4 15:23,B,饮料,水
1.8,32g卫龙亲嘴烧川香味,2017/12/4 15:28,B,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/12/4 15:34,B,饮料,水
3.0,冰糖雪梨,2017/12/4 15:35,B,饮料,果蔬饮料
6.5,250ml红牛,2017/12/4 15:37,B,饮料,功能饮料
3.0,250ml维他奶巧克力味,2017/12/4 15:43,B,饮料,植物蛋白
3.0,怡宝纯净水,2017/12/4 15:43,B,饮料,水
3.5,600ml可口可乐,2017/12/4 15:44,B,饮料,碳酸饮料
3.0,怡宝纯净水,2017/12/4 15:44,B,饮料,水
3.5,250ml维他奶巧克力味,2017/12/4 15:45,B,饮料,植物蛋白
3.0,怡宝纯净水,2017/12/4 15:45,B,饮料,水
3.0,维他柠檬茶,2017/12/4 15:48,B,饮料,茶饮料
4.0,果粒橙,2017/12/4 15:49,B,饮料,果蔬饮料
3.0,卫龙亲嘴烧麦辣鸡汁味,2017/12/4 15:51,B,非饮料,肉干/豆制品/蛋
3.5,伊利优酸乳,2017/12/4 15:51,B,饮料,乳制品
6.0,红牛,2017/12/4 15:54,B,饮料,功能饮料
5.5,205g伊利安慕希原味,2017/12/4 16:01,B,饮料,乳制品
4.0,果粒橙,2017/12/4 16:21,B,饮料,果蔬饮料
3.5,东鹏特饮,2017/12/4 16:34,B,饮料,功能饮料
4.5,阿萨姆奶茶,2017/12/4 16:35,B,饮料,茶饮料
3.0,可口可乐最新款,2017/12/4 16:45,B,饮料,碳酸饮料
3.5,维他奶（巧克力味）,2017/12/4 16:45,B,饮料,植物蛋白
5.0,营养快线,2017/12/4 16:46,B,饮料,乳制品
4.5,250ml燕塘原味酸奶,2017/12/4 16:47,B,饮料,乳制品
4.0,统一冰红茶,2017/12/4 16:47,B,饮料,茶饮料
3.0,可口可乐最新款,2017/12/4 16:51,B,饮料,碳酸饮料
4.5,180ml雀巢咖啡罐装,2017/12/4 17:04,B,饮料,咖啡
5.0,营养快线,2017/12/4 17:04,B,饮料,乳制品
4.0,统一冰红茶,2017/12/4 17:05,B,饮料,茶饮料
5.0,营养快线,2017/12/4 17:10,B,饮料,乳制品
5.0,85g新麦潮北海道吐司,2017/12/4 17:11,B,非饮料,饼干糕点
1.5,鸭翅,2017/12/4 17:11,B,非饮料,肉干/豆制品/蛋
3.5,雪碧330ml,2017/12/4 17:12,B,饮料,碳酸饮料
3.0,怡宝纯净水,2017/12/4 17:22,B,饮料,水
5.5,480ml小茗同学冷泡青柠红茶,2017/12/4 17:25,B,饮料,茶饮料
3.0,怡宝纯净水,2017/12/4 17:25,B,饮料,水
54.0,260g马来西亚进口茱蒂丝口口香饼干,2017/12/4 17:27,B,非饮料,饼干糕点
3.0,怡宝纯净水,2017/12/4 17:27,B,饮料,水
4.0,王老吉（罐）,2017/12/4 17:31,B,饮料,茶饮料
5.0,阿萨姆奶茶,2017/12/4 17:32,B,饮料,茶饮料
15.0,口味王槟榔（红）,2017/12/4 17:37,B,非饮料,蜜饯/果干
6.0,13g无穷烤鸡小腿蜂蜜味,2017/12/4 17:41,B,非饮料,肉干/豆制品/蛋
3.5,芬达330ml,2017/12/4 17:41,B,饮料,碳酸饮料
3.5,东鹏特饮,2017/12/4 17:46,B,饮料,功能饮料
4.5,250ml燕塘原味酸奶,2017/12/4 17:48,B,饮料,乳制品
4.0,果粒橙,2017/12/4 17:48,B,饮料,果蔬饮料
3.0,怡宝纯净水,2017/12/4 17:49,B,饮料,水
3.0,怡宝纯净水,2017/12/4 17:50,B,饮料,水
3.5,芬达330ml,2017/12/4 17:51,B,饮料,碳酸饮料
4.5,40g乐事美国经典原味,2017/12/4 17:56,B,非饮料,膨化食品
3.5,统一绿茶,2017/12/4 18:00,B,饮料,茶饮料
6.5,148g富甲一方紫薯仔,2017/12/4 18:20,B,非饮料,蜜饯/果干
3.0,维他奶,2017/12/4 18:23,B,饮料,植物蛋白
3.5,东鹏特饮,2017/12/4 18:51,B,饮料,功能饮料
3.5,东鹏特饮,2017/12/4 19:02,B,饮料,功能饮料
6.0,红牛,2017/12/4 19:06,B,饮料,功能饮料
2.0,鸭翅,2017/12/4 19:08,B,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/12/4 19:17,B,饮料,功能饮料
3.5,东鹏特饮,2017/12/4 19:18,B,饮料,功能饮料
4.0,阿萨姆奶茶,2017/12/4 19:24,B,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/12/4 19:28,B,饮料,植物蛋白
3.0,雪碧（500ml）,2017/12/4 19:43,B,饮料,碳酸饮料
2.0,雪力矿泉水,2017/12/4 19:44,B,饮料,水
4.0,王老吉（罐）,2017/12/4 19:46,B,饮料,茶饮料
4.0,脉动,2017/12/4 19:47,B,饮料,功能饮料
3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/4 19:49,B,非饮料,饼干糕点
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/12/4 19:50,B,非饮料,饼干糕点
3.0,怡宝纯净水,2017/12/4 19:54,B,饮料,水
3.5,85g新麦潮手撕面包（提子味）,2017/12/4 19:56,B,非饮料,饼干糕点
5.0,营养快线,2017/12/4 20:01,B,饮料,乳制品
5.0,营养快线,2017/12/4 20:02,B,饮料,乳制品
3.0,怡宝纯净水,2017/12/4 20:29,B,饮料,水
3.0,怡宝纯净水,2017/12/4 20:30,B,饮料,水
3.0,怡宝纯净水,2017/12/4 20:31,B,饮料,水
3.0,怡宝纯净水,2017/12/4 20:32,B,饮料,水
3.5,500ml加多宝,2017/12/4 20:35,B,饮料,茶饮料
4.5,好吃点,2017/12/4 20:35,B,非饮料,饼干糕点
3.0,怡宝纯净水,2017/12/4 20:39,B,饮料,水
3.0,怡宝纯净水,2017/12/4 20:45,B,饮料,水
4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/12/4 20:47,B,饮料,果蔬饮料
6.0,红牛,2017/12/4 20:47,B,饮料,功能饮料
2.0,怡宝纯净水,2017/12/4 20:55,B,饮料,水
5.0,王老吉（500ml）,2017/12/4 20:57,B,饮料,茶饮料
4.5,80g香飘飘椰果奶茶麦香味,2017/12/4 21:01,B,饮料,茶饮料
5.0,王老吉（500ml）,2017/12/4 21:01,B,饮料,茶饮料
3.5,维他柠檬茶,2017/12/4 21:01,B,饮料,茶饮料
3.5,维他原味豆奶,2017/12/4 21:02,B,饮料,植物蛋白
3.0,怡宝纯净水,2017/12/4 21:02,B,饮料,水
3.0,怡宝纯净水,2017/12/4 21:03,B,饮料,水
3.0,怡宝纯净水,2017/12/4 21:05,B,饮料,水
4.0,统一绿茶,2017/12/4 21:06,B,饮料,茶饮料
5.0,王老吉（500ml）,2017/12/4 21:08,B,饮料,茶饮料
3.0,怡宝纯净水,2017/12/4 21:18,B,饮料,水
3.0,怡宝纯净水,2017/12/4 21:32,B,饮料,水
1.2,10g卫龙亲嘴烧香辣味,2017/12/4 21:47,B,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘原味酸奶,2017/12/4 22:08,B,饮料,乳制品
4.0,果粒橙,2017/12/4 22:08,B,饮料,果蔬饮料
3.5,统一绿茶,2017/12/4 22:11,B,饮料,茶饮料
3.5,芬达330ml,2017/12/4 22:17,B,饮料,碳酸饮料
3.5,85g新麦潮手撕面包（提子味）,2017/12/4 22:35,B,非饮料,饼干糕点
4.0,统一冰红茶,2017/12/4 22:46,B,饮料,茶饮料
3.5,芬达330ml,2017/12/5 00:18,B,饮料,碳酸饮料
3.0,怡宝纯净水,2017/12/5 01:25,B,饮料,水
4.0,阿萨姆奶茶,2017/12/5 01:29,B,饮料,茶饮料
4.0,果粒橙,2017/12/5 01:36,B,饮料,果蔬饮料
3.5,统一绿茶,2017/12/5 01:39,B,饮料,茶饮料
4.5,营养快线,2017/12/5 01:41,B,饮料,乳制品
3.5,东鹏特饮,2017/12/5 01:48,B,饮料,功能饮料
3.5,东鹏特饮,2017/12/5 01:54,B,饮料,功能饮料
3.0,怡宝纯净水,2017/12/5 02:05,B,饮料,水
3.5,85g新麦潮手撕面包（提子味）,2017/12/5 02:08,B,非饮料,饼干糕点
3.5,伊利优酸乳,2017/12/5 02:08,B,饮料,乳制品
6.0,红牛,2017/12/5 02:46,B,饮料,功能饮料
3.5,东鹏特饮,2017/12/5 02:47,B,饮料,功能饮料
4.0,王老吉（500ml）,2017/12/5 03:06,B,饮料,茶饮料
5.0,脉动（青柠）,2017/12/5 03:19,B,饮料,功能饮料
5.0,脉动（青柠）,2017/12/5 03:35,B,饮料,功能饮料
1.0,香豆干,2017/12/5 04:18,B,非饮料,肉干/豆制品/蛋
12.5,100g*5瓶益力多,2017/12/5 04:25,B,饮料,乳制品
3.0,可口可乐最新款,2017/12/5 04:50,B,饮料,碳酸饮料
3.0,百事可乐500ml,2017/12/5 06:34,B,饮料,碳酸饮料
5.0,王老吉（500ml）,2017/12/5 07:39,B,饮料,茶饮料
5.0,220g宝丰龙龟苓膏,2017/12/5 07:40,B,非饮料,果冻/龟苓膏
4.0,统一冰红茶,2017/12/5 07:42,B,饮料,茶饮料
3.0,统一绿茶,2017/12/5 07:49,B,饮料,茶饮料
5.0,王老吉（500ml）,2017/12/5 07:50,B,饮料,茶饮料
2.0,怡宝纯净水,2017/12/5 07:53,B,饮料,水
4.0,营养快线,2017/12/5 09:00,B,饮料,乳制品
3.0,伊利纯牛奶,2017/12/5 09:01,B,饮料,乳制品
4.0,果粒橙,2017/12/5 09:37,B,饮料,果蔬饮料
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/12/5 10:04,B,非饮料,饼干糕点
3.0,怡宝纯净水,2017/12/5 10:04,B,饮料,水
3.0,怡宝纯净水,2017/12/5 10:05,B,饮料,水
3.5,王老吉（罐）,2017/12/5 10:07,B,饮料,茶饮料
4.0,阿萨姆奶茶,2017/12/5 10:08,B,饮料,茶饮料
3.0,怡宝纯净水,2017/12/5 10:21,B,饮料,水
2.0,凤爪,2017/12/5 10:49,B,非饮料,肉干/豆制品/蛋
3.0,百事可乐500ml,2017/12/5 11:25,B,饮料,碳酸饮料
3.0,雪碧（500ml）,2017/12/5 12:04,B,饮料,碳酸饮料
3.0,怡宝纯净水,2017/12/5 12:07,B,饮料,水
3.0,怡宝纯净水,2017/12/5 12:16,B,饮料,水
3.0,怡宝纯净水,2017/12/5 12:24,B,饮料,水
6.0,红牛,2017/12/5 13:25,B,饮料,功能饮料
4.0,王老吉（罐）,2017/12/5 13:52,B,饮料,茶饮料
4.0,新麦潮天然酵母面包（牛奶风味）,2017/12/5 14:15,B,非饮料,饼干糕点
3.5,冰糖雪梨,2017/12/5 14:20,B,饮料,果蔬饮料
6.5,148g富甲一方紫薯仔,2017/12/5 14:58,B,非饮料,蜜饯/果干
5.0,王老吉（500ml）,2017/12/5 15:31,B,饮料,茶饮料
2.0,怡宝纯净水,2017/12/5 16:03,B,饮料,水
5.0,王老吉（500ml）,2017/12/5 16:19,B,饮料,茶饮料
3.5,可口可乐330ml,2017/12/5 16:20,B,饮料,碳酸饮料
5.0,王老吉（500ml）,2017/12/5 16:35,B,饮料,茶饮料
3.5,250ml燕塘甜牛奶,2017/12/5 16:36,B,饮料,乳制品
3.0,怡宝纯净水,2017/12/5 16:36,B,饮料,水
5.0,85g统一老坛酸菜牛肉面,2017/12/5 16:45,B,非饮料,方便速食
3.5,可口可乐330ml,2017/12/5 16:55,B,饮料,碳酸饮料
2.5,30g无穷农场盐_鸡蛋,2017/12/5 16:57,B,非饮料,肉干/豆制品/蛋
5.0,营养快线,2017/12/5 16:57,B,饮料,乳制品
2.5,维他柠檬茶,2017/12/5 16:58,B,饮料,茶饮料
3.5,统一绿茶,2017/12/5 17:03,B,饮料,茶饮料
3.0,怡宝纯净水,2017/12/5 17:05,B,饮料,水
3.0,怡宝纯净水,2017/12/5 17:15,B,饮料,水
3.0,茉莉蜜茶,2017/12/5 17:36,B,饮料,茶饮料
3.5,维他原味豆奶,2017/12/5 17:37,B,饮料,植物蛋白
3.0,怡宝纯净水,2017/12/5 17:37,B,饮料,水
6.5,70g乐事薯片原味,2017/12/5 17:44,B,非饮料,膨化食品
5.0,王老吉（500ml）,2017/12/5 18:14,B,饮料,茶饮料
3.0,伊利优酸乳,2017/12/5 18:16,B,饮料,乳制品
6.0,330ml伊利畅意乳酸菌原味,2017/12/5 18:20,B,饮料,乳制品
4.5,78g卫龙亲嘴语辣条,2017/12/5 18:27,B,非饮料,肉干/豆制品/蛋
4.0,果粒橙,2017/12/5 18:46,B,饮料,果蔬饮料
4.0,果粒橙,2017/12/5 18:47,B,饮料,果蔬饮料
3.0,怡宝纯净水,2017/12/5 18:59,B,饮料,水
3.5,芬达330ml,2017/12/5 19:02,B,饮料,碳酸饮料
3.0,怡宝纯净水,2017/12/5 19:05,B,饮料,水
2.0,伊利优酸乳,2017/12/5 19:24,B,饮料,乳制品
4.0,果粒橙,2017/12/5 19:37,B,饮料,果蔬饮料
5.0,营养快线,2017/12/5 19:54,B,饮料,乳制品
1.5,小鱼仔,2017/12/5 19:57,B,非饮料,海味零食
4.0,统一冰红茶,2017/12/5 19:59,B,饮料,茶饮料
4.0,统一冰红茶,2017/12/5 20:00,B,饮料,茶饮料
3.5,可口可乐330ml,2017/12/5 20:04,B,饮料,碳酸饮料
3.0,统一冰红茶,2017/12/5 20:07,B,饮料,茶饮料
2.0,145ml旺仔牛奶盒装,2017/12/5 20:13,B,饮料,乳制品
4.0,统一冰红茶,2017/12/5 20:13,B,饮料,茶饮料
4.0,脉动,2017/12/5 20:15,B,饮料,功能饮料
4.0,统一冰红茶,2017/12/5 20:18,B,饮料,茶饮料
3.5,东鹏特饮,2017/12/5 20:21,B,饮料,功能饮料
3.5,统一冰红茶,2017/12/5 20:25,B,饮料,茶饮料
4.0,王老吉（500ml）,2017/12/5 20:26,B,饮料,茶饮料
5.0,145ml旺仔牛奶盒装,2017/12/5 20:31,B,饮料,乳制品
2.5,维他柠檬茶,2017/12/5 20:41,B,饮料,茶饮料
5.5,268ml雀巢咖啡丝滑拿铁,2017/12/5 20:45,B,饮料,咖啡
6.0,红牛,2017/12/5 21:03,B,饮料,功能饮料
3.5,600ml雪碧,2017/12/5 21:07,B,饮料,碳酸饮料
2.0,怡宝纯净水,2017/12/5 21:09,B,饮料,水
2.0,怡宝纯净水,2017/12/5 21:10,B,饮料,水
3.5,东鹏特饮,2017/12/5 21:15,B,饮料,功能饮料
1.2,20g咪咪虾条马来西亚风味,2017/12/5 21:23,B,非饮料,膨化食品
3.5,600ml可口可乐,2017/12/5 21:32,B,饮料,碳酸饮料
3.5,东鹏特饮,2017/12/5 21:46,B,饮料,功能饮料
6.0,86g合味道海鲜风味,2017/12/5 22:29,B,非饮料,方便速食
2.0,双汇玉米热狗肠,2017/12/5 22:46,B,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/12/5 22:49,B,饮料,碳酸饮料
4.8,诗竹竹纤维面巾纸,2017/12/5 23:30,B,非饮料,纸巾
2.5,30g无穷农场盐_鸡蛋,2017/12/6 00:15,B,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/12/6 02:55,B,饮料,碳酸饮料
6.0,13g无穷烤鸡小腿蜂蜜味,2017/12/6 03:09,B,非饮料,肉干/豆制品/蛋
3.0,雪碧最新款,2017/12/6 06:21,B,饮料,碳酸饮料
3.0,百事可乐500ml,2017/12/6 06:22,B,饮料,碳酸饮料
3.0,雪碧（500ml）,2017/12/6 07:36,B,饮料,碳酸饮料
4.0,王老吉（500ml）,2017/12/6 07:51,B,饮料,茶饮料
6.5,430g泰奇八宝粥,2017/12/6 08:04,B,非饮料,方便速食
3.5,统一绿茶,2017/12/6 08:48,B,饮料,茶饮料
2.5,145ml旺仔牛奶盒装,2017/12/6 09:49,B,饮料,乳制品
2.5,雪碧330ml,2017/12/6 10:04,B,饮料,碳酸饮料
2.5,可口可乐330ml,2017/12/6 11:01,B,饮料,碳酸饮料
6.5,250ml红牛,2017/12/6 12:43,B,饮料,功能饮料
4.0,阿萨姆奶茶,2017/12/6 13:01,B,饮料,茶饮料
2.5,145ml旺仔牛奶盒装,2017/12/6 14:20,B,饮料,乳制品
4.0,脉动,2017/12/6 14:40,B,饮料,功能饮料
4.5,50g上好佳田园薯片番茄味,2017/12/6 14:43,B,非饮料,膨化食品
4.5,250ml燕塘甜牛奶,2017/12/6 15:59,B,饮料,乳制品
4.0,美汁源果粒橙,2017/12/6 16:05,B,饮料,果蔬饮料
4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/12/6 16:10,B,非饮料,饼干糕点
4.5,40g双汇玉米热狗肠,2017/12/6 16:20,B,非饮料,肉干/豆制品/蛋
4.8,诗竹竹纤维面巾纸,2017/12/6 17:01,B,非饮料,纸巾
1.5,40g双汇玉米热狗肠,2017/12/6 17:20,B,非饮料,肉干/豆制品/蛋
6.0,480ml小茗同学冷泡溜溜哒茶,2017/12/6 17:33,B,饮料,茶饮料
3.0,250ml维他奶巧克力味,2017/12/6 17:50,B,饮料,植物蛋白
10.0,湘潭铺子(羽泉版),2017/12/6 18:10,B,非饮料,蜜饯/果干
6.0,86g合味道浓猪骨味,2017/12/6 18:28,B,非饮料,方便速食
3.5,东鹏特饮,2017/12/6 18:44,B,饮料,功能饮料
6.0,13g无穷烤鸡小腿蜂蜜味,2017/12/6 18:49,B,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/12/6 19:00,B,饮料,功能饮料
3.0,可口可乐（500ml）,2017/12/6 19:24,B,饮料,碳酸饮料
3.0,芬达330ml,2017/12/6 19:30,B,饮料,碳酸饮料
4.5,阿萨姆奶茶,2017/12/6 19:34,B,饮料,茶饮料
3.0,怡宝纯净水,2017/12/6 20:33,B,饮料,水
3.0,怡宝纯净水,2017/12/6 21:18,B,饮料,水
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/12/6 21:23,B,非饮料,饼干糕点
4.0,熊字饼,2017/12/6 21:23,B,非饮料,饼干糕点
3.5,统一冰红茶,2017/12/6 21:40,B,饮料,茶饮料
3.0,怡宝纯净水,2017/12/6 23:01,B,饮料,水
1.5,小鱼仔,2017/12/6 23:15,B,非饮料,海味零食
1.5,小鱼仔,2017/12/6 23:19,B,非饮料,海味零食
2.0,鸭翅,2017/12/6 23:31,B,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/12/6 23:41,B,非饮料,肉干/豆制品/蛋
2.5,可口可乐330ml,2017/12/7 00:10,B,饮料,碳酸饮料
3.0,卫龙大面筋,2017/12/7 00:20,B,非饮料,肉干/豆制品/蛋
3.5,维他柠檬茶,2017/12/7 01:05,B,饮料,茶饮料
4.0,阿萨姆奶茶,2017/12/7 01:06,B,饮料,茶饮料
3.6,32g卫龙亲嘴烧川香味,2017/12/7 01:09,B,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/12/7 01:09,B,饮料,碳酸饮料
4.0,健能酸奶,2017/12/7 01:14,B,饮料,乳制品
4.5,50g上好佳田园薯片番茄味,2017/12/7 01:37,B,非饮料,膨化食品
3.0,怡宝纯净水,2017/12/7 01:37,B,饮料,水
2.0,双汇玉米热狗肠,2017/12/7 01:50,B,非饮料,肉干/豆制品/蛋
2.0,鸭翅,2017/12/7 01:50,B,非饮料,肉干/豆制品/蛋
2.0,鸭翅,2017/12/7 02:24,B,非饮料,肉干/豆制品/蛋
1.5,韩国海牌海苔,2017/12/7 05:31,B,非饮料,海味零食
2.0,鸭翅,2017/12/7 08:12,B,非饮料,肉干/豆制品/蛋
2.0,鸭翅,2017/12/7 08:47,B,非饮料,肉干/豆制品/蛋
6.0,86g合味道海鲜风味,2017/12/7 09:29,B,非饮料,方便速食
3.5,可口可乐330ml,2017/12/7 09:29,B,饮料,碳酸饮料
3.5,可口可乐330ml,2017/12/7 10:01,B,饮料,碳酸饮料
2.0,怡宝纯净水,2017/12/7 10:10,B,饮料,水
5.0,阿萨姆奶茶,2017/12/7 10:40,B,饮料,茶饮料
0.6,20g马来西亚风味咪咪蟹味粒0219,2017/12/7 10:56,B,非饮料,膨化食品
5.0,85g统一老坛酸菜牛肉面,2017/12/7 11:01,B,非饮料,方便速食
5.0,220g宝丰龙龟苓膏菊花味,2017/12/7 12:05,B,非饮料,果冻/龟苓膏
5.0,王老吉（500ml）,2017/12/7 12:17,B,饮料,茶饮料
3.0,伊利优酸乳,2017/12/7 12:22,B,饮料,乳制品
3.0,统一冰红茶,2017/12/7 12:56,B,饮料,茶饮料
3.0,怡宝纯净水,2017/12/7 14:24,B,饮料,水
3.0,百事可乐500ml,2017/12/7 14:45,B,饮料,碳酸饮料
0.6,20g咪咪虾条马来西亚风味,2017/12/7 14:53,B,非饮料,膨化食品
4.0,脉动,2017/12/7 15:20,B,饮料,功能饮料
2.0,怡宝纯净水,2017/12/7 15:33,B,饮料,水
2.5,30g无穷农场盐_鸡蛋,2017/12/7 15:42,B,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/12/7 15:55,B,饮料,功能饮料
2.5,85g新麦潮北海道吐司,2017/12/7 16:08,B,非饮料,饼干糕点
6.0,160g盼盼手撕面包,2017/12/7 16:25,B,非饮料,饼干糕点
5.0,13g无穷烤鸡小腿蜂蜜味,2017/12/7 16:42,B,非饮料,肉干/豆制品/蛋
9.0,50g马赛克手撕鱿鱼条,2017/12/7 17:14,B,非饮料,海味零食
4.0,果粒橙,2017/12/7 17:36,B,饮料,果蔬饮料
4.0,果粒橙,2017/12/7 17:38,B,饮料,果蔬饮料
4.0,美汁源果粒橙,2017/12/7 17:53,B,饮料,果蔬饮料
4.0,果粒橙,2017/12/7 18:01,B,饮料,果蔬饮料
3.0,70g乖媳妇野山泡椒凤爪,2017/12/7 18:09,B,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/12/7 18:22,B,饮料,茶饮料
