金额,商品,支付时间,地点,商品大类,商品二级类
3.5,东鹏特饮,2017/10/30 08:38,A,饮料,功能饮料
4.5,250ml燕塘红枣牛奶,2017/10/30 09:36,A,饮料,乳制品
4.5,65g卫龙亲嘴豆皮,2017/10/30 09:44,A,非饮料,肉干/豆制品/蛋
1.5,香豆干,2017/10/30 10:04,A,非饮料,肉干/豆制品/蛋
5.0,好吃点,2017/10/30 10:16,A,非饮料,饼干糕点
3.0,雪碧最新款,2017/10/30 10:20,A,饮料,碳酸饮料
3.5,70g乖媳妇野山泡椒凤爪,2017/10/30 11:16,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/30 12:07,A,饮料,水
2.0,85g新麦潮北海道吐司,2017/10/30 12:19,A,非饮料,饼干糕点
4.5,250ml燕塘红枣牛奶,2017/10/30 13:19,A,饮料,乳制品
11.8,37.5g费列罗榛果威化巧克力3颗,2017/10/30 15:09,A,非饮料,糖果/巧克力
3.0,统一冰红茶,2017/10/30 15:16,A,饮料,茶饮料
3.5,东鹏特饮,2017/10/30 15:35,A,饮料,功能饮料
4.0,营养快线,2017/10/30 15:38,A,饮料,乳制品
6.0,86g合味道海鲜风味,2017/10/30 15:49,A,非饮料,方便速食
4.0,85g新麦潮北海道吐司,2017/10/30 15:51,A,非饮料,饼干糕点
6.5,250ml红牛,2017/10/30 16:07,A,饮料,功能饮料
10.0,225g味之不规则饼干芝士味,2017/10/30 16:08,A,非饮料,饼干糕点
11.8,37.5g费列罗榛果威化巧克力3颗,2017/10/30 16:58,A,非饮料,糖果/巧克力
4.5,68g好丽友巧克力派2枚,2017/10/30 17:34,A,非饮料,饼干糕点
6.5,91g徐福记凤梨酥,2017/10/30 17:40,A,非饮料,饼干糕点
2.0,香脆肠,2017/10/30 17:45,A,非饮料,肉干/豆制品/蛋
15.0,口味王槟榔（红）,2017/10/30 17:48,A,非饮料,蜜饯/果干
3.0,统一冰红茶,2017/10/30 18:26,A,饮料,茶饮料
1.0,香豆干,2017/10/30 19:12,A,非饮料,肉干/豆制品/蛋
2.5,145ml旺仔牛奶盒装,2017/10/30 19:16,A,饮料,乳制品
10.0,口味王槟榔（绿）,2017/10/30 19:51,A,非饮料,蜜饯/果干
1.6,20g咪咪虾条马来西亚风味,2017/10/30 20:09,A,非饮料,膨化食品
4.0,王老吉（500ml）,2017/10/30 20:29,A,饮料,茶饮料
4.0,脉动,2017/10/30 20:41,A,饮料,功能饮料
2.0,怡宝纯净水,2017/10/30 20:57,A,饮料,水
3.5,东鹏特饮,2017/10/30 21:01,A,饮料,功能饮料
2.0,怡宝纯净水,2017/10/30 21:05,A,饮料,水
2.5,13g无穷烤鸡小腿蜂蜜味,2017/10/30 21:14,A,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/30 21:16,A,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/10/30 21:17,A,饮料,功能饮料
3.0,雪碧（500ml）,2017/10/30 21:19,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/10/30 21:22,A,饮料,水
1.5,45g双汇泡面拍挡,2017/10/30 21:26,A,非饮料,肉干/豆制品/蛋
6.5,250ml红牛,2017/10/30 22:00,A,饮料,功能饮料
4.5,40g呀土豆薯片滋香烤鸡味,2017/10/30 22:04,A,非饮料,膨化食品
5.0,145ml旺仔牛奶盒装,2017/10/30 22:35,A,饮料,乳制品
5.5,205g伊利安慕希原味,2017/10/30 22:36,A,饮料,乳制品
3.0,卫龙大面筋,2017/10/30 22:40,A,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘原味酸奶,2017/10/30 23:12,A,饮料,乳制品
4.5,40g乐事薯片黄瓜味,2017/10/30 23:39,A,非饮料,膨化食品
5.5,480ml小茗同学冷泡青柠红茶,2017/10/31 00:21,A,饮料,茶饮料
6.5,70g乐事薯片原味,2017/10/31 00:22,A,非饮料,膨化食品
5.5,205g伊利安慕希原味,2017/10/31 00:35,A,饮料,乳制品
4.0,脉动,2017/10/31 01:16,A,饮料,功能饮料
4.0,营养快线,2017/10/31 01:17,A,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/10/31 01:36,A,非饮料,肉干/豆制品/蛋
3.5,阿萨姆奶茶,2017/10/31 03:13,A,饮料,茶饮料
3.0,雪碧（500ml）,2017/10/31 04:07,A,饮料,碳酸饮料
4.5,250ml燕塘原味酸奶,2017/10/31 09:05,A,饮料,乳制品
0.8,20g咪咪虾条马来西亚风味,2017/10/31 10:57,A,非饮料,膨化食品
5.0,85g统一老坛酸菜牛肉面,2017/10/31 11:05,A,非饮料,方便速食
2.5,30g无穷农场盐_鸡蛋,2017/10/31 11:31,A,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘原味酸奶,2017/10/31 11:33,A,饮料,乳制品
4.5,250ml燕塘原味酸奶,2017/10/31 11:52,A,饮料,乳制品
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/31 13:54,A,非饮料,饼干糕点
4.0,咪咪虾条马来西亚风味,2017/10/31 13:55,A,非饮料,膨化食品
1.5,40g双汇玉米热狗肠,2017/10/31 14:09,A,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/10/31 15:01,A,饮料,乳制品
4.0,王老吉（500ml）,2017/10/31 15:31,A,饮料,茶饮料
3.0,卫龙大面筋,2017/10/31 17:34,A,非饮料,肉干/豆制品/蛋
6.0,160g盼盼手撕面包,2017/10/31 17:55,A,非饮料,饼干糕点
1.6,2g韩国海牌海苔,2017/10/31 18:23,A,非饮料,海味零食
4.0,银鹭八宝粥,2017/10/31 18:31,A,饮料,方便速食
4.0,85g新麦潮手撕面包（提子味）,2017/10/31 18:59,A,非饮料,饼干糕点
4.5,12g劲仔小鱼麻辣味,2017/10/31 19:42,A,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/31 20:37,A,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/10/31 21:12,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/10/31 21:27,A,饮料,茶饮料
1.5,45g双汇泡面拍挡,2017/10/31 22:47,A,非饮料,肉干/豆制品/蛋
6.0,160g盼盼手撕面包,2017/10/31 23:01,A,非饮料,饼干糕点
6.0,86g合味道海鲜风味,2017/10/31 23:10,A,非饮料,方便速食
4.5,40g上好佳田园薯片番茄味,2017/10/31 23:45,A,非饮料,膨化食品
2.0,怡宝纯净水,2017/11/1 08:27,A,饮料,水
10.0,口味王槟榔（绿）,2017/11/1 08:37,A,非饮料,蜜饯/果干
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/1 08:45,A,非饮料,肉干/豆制品/蛋
2.5,伊利优酸乳,2017/11/1 09:01,A,饮料,乳制品
1.6,2g韩国海牌海苔,2017/11/1 09:03,A,非饮料,海味零食
4.5,600ml脉动青柠,2017/11/1 09:04,A,饮料,功能饮料
2.0,怡宝纯净水,2017/11/1 09:20,A,饮料,水
1.5,12g劲仔小鱼麻辣味,2017/11/1 09:24,A,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/1 09:33,A,非饮料,肉干/豆制品/蛋
5.5,205g伊利安慕希原味,2017/11/1 09:44,A,饮料,乳制品
2.0,怡宝纯净水,2017/11/1 09:47,A,饮料,水
3.0,果粒橙,2017/11/1 09:51,A,饮料,果蔬饮料
10.0,湘潭铺子(羽泉版),2017/11/1 10:24,A,非饮料,蜜饯/果干
3.0,250ml维他原味豆奶,2017/11/1 11:56,A,饮料,植物蛋白
3.0,可口可乐最新款,2017/11/1 12:11,A,饮料,碳酸饮料
3.5,维他柠檬茶,2017/11/1 12:33,A,饮料,茶饮料
5.8,205ml安慕希蓝莓味,2017/11/1 12:59,A,饮料,乳制品
1.5,香豆干,2017/11/1 13:00,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/11/1 13:19,A,饮料,水
2.0,怡宝纯净水,2017/11/1 13:30,A,饮料,水
3.5,东鹏特饮,2017/11/1 13:32,A,饮料,功能饮料
6.0,红牛,2017/11/1 14:56,A,饮料,功能饮料
3.0,果粒橙,2017/11/1 15:19,A,饮料,果蔬饮料
2.0,怡宝纯净水,2017/11/1 15:27,A,饮料,水
5.0,48g好丽友薯愿香烤原味,2017/11/1 15:43,A,非饮料,膨化食品
3.5,东鹏特饮,2017/11/1 15:46,A,饮料,功能饮料
3.0,伊利纯牛奶,2017/11/1 15:50,A,饮料,乳制品
2.0,怡宝纯净水,2017/11/1 16:02,A,饮料,水
6.5,148g富甲一方紫薯仔,2017/11/1 16:16,A,非饮料,蜜饯/果干
3.0,雪碧330ml,2017/11/1 16:19,A,饮料,碳酸饮料
6.5,250ml红牛,2017/11/1 16:31,A,饮料,功能饮料
10.0,口味王槟榔（绿）,2017/11/1 16:52,A,非饮料,蜜饯/果干
3.0,果粒橙,2017/11/1 17:01,A,饮料,果蔬饮料
3.0,统一冰红茶,2017/11/1 17:31,A,饮料,茶饮料
1.5,卫龙亲嘴烧红烧牛肉味,2017/11/1 17:33,A,非饮料,肉干/豆制品/蛋
5.0,脉动（青柠）,2017/11/1 17:45,A,饮料,功能饮料
4.5,78g卫龙亲嘴语辣条,2017/11/1 18:02,A,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/11/1 18:02,A,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/11/1 18:04,A,饮料,茶饮料
1.6,20g咩咩世界虾味条,2017/11/1 18:32,A,非饮料,膨化食品
4.5,40g上好佳日式鱼果,2017/11/1 18:49,A,非饮料,膨化食品
2.0,怡宝纯净水,2017/11/1 18:55,A,饮料,水
3.0,250ml维他奶巧克力味,2017/11/1 19:22,A,饮料,植物蛋白
3.5,东鹏特饮,2017/11/1 19:44,A,饮料,功能饮料
4.0,阿萨姆奶茶,2017/11/1 19:46,A,饮料,茶饮料
5.5,268ml雀巢咖啡丝滑拿铁,2017/11/1 20:02,A,饮料,咖啡
4.0,王老吉（500ml）,2017/11/1 20:19,A,饮料,茶饮料
3.0,可口可乐（500ml）,2017/11/1 20:28,A,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/11/1 20:36,A,饮料,茶饮料
4.0,阿萨姆奶茶,2017/11/1 20:52,A,饮料,茶饮料
3.0,250ml维他奶巧克力味,2017/11/1 21:43,A,饮料,植物蛋白
3.5,冰糖雪梨,2017/11/1 22:15,A,饮料,果蔬饮料
5.5,20g洽洽每日坚果,2017/11/1 22:36,A,非饮料,坚果炒货
3.5,东鹏特饮,2017/11/1 23:20,A,饮料,功能饮料
4.0,阿萨姆奶茶,2017/11/2 00:33,A,饮料,茶饮料
5.0,85g统一老坛酸菜牛肉面,2017/11/2 00:49,A,非饮料,方便速食
4.0,阿萨姆奶茶,2017/11/2 00:49,A,饮料,茶饮料
3.5,250ml燕塘甜牛奶,2017/11/2 08:50,A,饮料,乳制品
1.0,小鱼仔,2017/11/2 08:59,A,非饮料,海味零食
4.0,450ml美汁源果粒橙,2017/11/2 09:03,A,饮料,果蔬饮料
3.0,维他柠檬茶,2017/11/2 09:06,A,饮料,茶饮料
4.0,脉动,2017/11/2 09:34,A,饮料,功能饮料
4.0,500ml统一阿萨姆奶茶,2017/11/2 09:40,A,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/2 09:56,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/11/2 10:12,A,饮料,水
5.5,330ml伊利畅意乳酸菌原味,2017/11/2 10:29,A,饮料,乳制品
5.0,600ml脉动青柠,2017/11/2 10:41,A,饮料,功能饮料
6.0,红牛,2017/11/2 11:51,A,饮料,功能饮料
6.0,330ml伊利畅意乳酸菌原味,2017/11/2 12:18,A,饮料,乳制品
4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/11/2 12:22,A,非饮料,膨化食品
7.5,雀巢咖啡,2017/11/2 12:31,A,饮料,咖啡
4.0,阿萨姆奶茶,2017/11/2 12:59,A,饮料,茶饮料
4.0,营养快线,2017/11/2 13:12,A,饮料,乳制品
6.0,红牛,2017/11/2 13:17,A,饮料,功能饮料
4.5,52g旺旺仙贝,2017/11/2 13:29,A,非饮料,膨化食品
3.0,统一冰红茶,2017/11/2 13:46,A,饮料,茶饮料
4.0,500ml统一阿萨姆奶茶,2017/11/2 14:10,A,饮料,茶饮料
2.5,145ml旺仔牛奶盒装,2017/11/2 14:17,A,饮料,乳制品
4.0,阿萨姆奶茶,2017/11/2 14:40,A,饮料,茶饮料
3.5,东鹏特饮,2017/11/2 14:54,A,饮料,功能饮料
4.0,500ml统一阿萨姆奶茶,2017/11/2 15:16,A,饮料,茶饮料
2.0,怡宝纯净水,2017/11/2 15:34,A,饮料,水
4.0,王老吉（500ml）,2017/11/2 16:10,A,饮料,茶饮料
4.0,阿萨姆奶茶,2017/11/2 17:18,A,饮料,茶饮料
3.5,东鹏特饮,2017/11/2 17:28,A,饮料,功能饮料
4.0,脉动,2017/11/2 18:43,A,饮料,功能饮料
2.0,怡宝纯净水,2017/11/2 19:04,A,饮料,水
2.0,怡宝纯净水,2017/11/2 20:39,A,饮料,水
3.5,东鹏特饮,2017/11/3 01:33,A,饮料,功能饮料
2.0,怡宝,2017/11/3 08:57,A,饮料,水
2.0,怡宝纯净水,2017/11/3 08:59,A,饮料,水
36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/11/3 10:19,A,非饮料,饼干糕点
4.0,营养快线,2017/11/3 11:01,A,饮料,乳制品
3.5,东鹏特饮,2017/11/3 11:23,A,饮料,功能饮料
2.0,怡宝纯净水,2017/11/3 14:01,A,饮料,水
10.0,口味王槟榔（绿）,2017/11/3 16:04,A,非饮料,蜜饯/果干
3.0,250ml维他奶巧克力味,2017/11/3 16:44,A,饮料,植物蛋白
4.0,营养快线,2017/11/3 19:02,A,饮料,乳制品
6.0,86g合味道海鲜风味,2017/11/4 08:00,A,非饮料,方便速食
4.0,阿萨姆奶茶,2017/11/4 08:18,A,饮料,茶饮料
4.0,500ml统一阿萨姆奶茶,2017/11/4 08:52,A,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/11/4 08:53,A,非饮料,肉干/豆制品/蛋
2.8,旺仔牛奶,2017/11/4 08:58,A,饮料,乳制品
4.0,500ml统一阿萨姆奶茶,2017/11/4 09:17,A,饮料,茶饮料
3.5,东鹏特饮,2017/11/4 09:20,A,饮料,功能饮料
3.0,可口可乐（500ml）,2017/11/4 09:44,A,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/11/4 10:04,A,饮料,茶饮料
3.8,110g顺宝九制话梅,2017/11/4 10:10,A,非饮料,蜜饯/果干
4.0,脉动,2017/11/4 10:36,A,饮料,功能饮料
5.0,220g宝丰龙龟苓膏,2017/11/4 11:44,A,非饮料,果冻/龟苓膏
3.0,可口可乐最新款,2017/11/4 11:49,A,饮料,碳酸饮料
12.5,100g*5瓶益力多,2017/11/4 12:03,A,饮料,乳制品
6.5,250ml红牛,2017/11/4 12:19,A,饮料,功能饮料
2.0,怡宝纯净水,2017/11/4 12:22,A,饮料,水
4.0,阿萨姆奶茶,2017/11/4 13:21,A,饮料,茶饮料
3.0,卫龙大面筋,2017/11/4 13:34,A,非饮料,肉干/豆制品/蛋
4.0,王老吉（500ml）,2017/11/4 14:07,A,饮料,茶饮料
3.0,可口可乐（500ml）,2017/11/4 15:04,A,饮料,碳酸饮料
3.0,统一冰红茶,2017/11/4 15:18,A,饮料,茶饮料
3.0,600ml可口可乐,2017/11/4 15:36,A,饮料,碳酸饮料
7.0,80g马赛克香蕉片,2017/11/4 15:37,A,非饮料,蜜饯/果干
6.0,雀巢咖啡,2017/11/4 15:39,A,饮料,咖啡
3.0,统一冰红茶,2017/11/4 15:56,A,饮料,茶饮料
4.0,银鹭八宝粥,2017/11/4 16:03,A,饮料,方便速食
5.5,农夫果园,2017/11/4 16:17,A,饮料,果蔬饮料
3.0,可口可乐（500ml）,2017/11/4 16:55,A,饮料,碳酸饮料
6.0,86g合味道海鲜风味,2017/11/4 17:19,A,非饮料,方便速食
2.0,145ml旺仔牛奶盒装,2017/11/4 17:49,A,饮料,乳制品
3.0,统一冰红茶,2017/11/4 17:53,A,饮料,茶饮料
3.0,卫龙大面筋,2017/11/4 18:10,A,非饮料,肉干/豆制品/蛋
3.5,500ml加多宝,2017/11/4 18:21,A,饮料,茶饮料
4.0,55g奥利奥原味芝士饼干,2017/11/4 18:23,A,非饮料,饼干糕点
2.0,怡宝纯净水,2017/11/4 18:28,A,饮料,水
1.5,香豆干,2017/11/4 19:08,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/11/4 19:10,A,饮料,水
3.0,可口可乐最新款,2017/11/4 19:18,A,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/11/4 19:28,A,饮料,茶饮料
5.5,205g伊利安慕希原味,2017/11/4 20:06,A,饮料,乳制品
4.0,阿萨姆奶茶,2017/11/4 20:47,A,饮料,茶饮料
5.5,85g统一老坛酸菜牛肉面,2017/11/5 09:10,A,非饮料,方便速食
5.5,480ml小茗同学冷泡青柠红茶,2017/11/5 09:25,A,饮料,茶饮料
1.0,小鱼仔,2017/11/5 09:32,A,非饮料,海味零食
4.0,阿萨姆奶茶,2017/11/5 09:48,A,饮料,茶饮料
3.0,雪碧（500ml）,2017/11/5 09:55,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/11/5 10:33,A,饮料,水
4.5,50g上好佳田园薯片番茄味,2017/11/5 11:01,A,非饮料,膨化食品
4.0,阿萨姆奶茶,2017/11/5 11:32,A,饮料,茶饮料
2.0,怡宝纯净水,2017/11/5 11:39,A,饮料,水
2.0,145ml旺仔牛奶盒装,2017/11/5 12:13,A,饮料,乳制品
4.5,68g好丽友巧克力派2枚,2017/11/5 12:16,A,非饮料,饼干糕点
4.0,150g健能酸奶原味,2017/11/5 12:20,A,饮料,乳制品
2.5,250ml维他奶巧克力味,2017/11/5 12:23,A,饮料,植物蛋白
2.4,20g咪咪虾条马来西亚风味,2017/11/5 12:41,A,非饮料,膨化食品
3.0,250ml维他原味豆奶,2017/11/5 12:41,A,饮料,植物蛋白
1.5,12g劲仔小鱼麻辣味,2017/11/5 12:48,A,非饮料,肉干/豆制品/蛋
4.0,450ml美汁源果粒橙,2017/11/5 13:01,A,饮料,果蔬饮料
6.0,红牛,2017/11/5 13:11,A,饮料,功能饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/5 14:31,A,非饮料,肉干/豆制品/蛋
3.5,600ml可口可乐,2017/11/5 14:33,A,饮料,碳酸饮料
3.5,东鹏特饮,2017/11/5 15:15,A,饮料,功能饮料
6.5,430g泰奇八宝粥,2017/11/5 15:30,A,非饮料,方便速食
5.0,600ml脉动青柠,2017/11/5 15:44,A,饮料,功能饮料
2.0,怡宝纯净水,2017/11/5 16:00,A,饮料,水
4.5,40g呀土豆薯片滋香烤鸡味,2017/11/5 16:08,A,非饮料,膨化食品
6.5,123gUFO炒面XO酱海鲜风味,2017/11/5 16:40,A,非饮料,方便速食
4.5,500ml加多宝,2017/11/5 16:40,A,饮料,茶饮料
6.0,86g合味道海鲜风味,2017/11/5 16:50,A,非饮料,方便速食
6.0,86g合味道海鲜风味,2017/11/5 16:52,A,非饮料,方便速食
5.5,205g伊利安慕希原味,2017/11/5 17:03,A,饮料,乳制品
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/5 17:44,A,非饮料,饼干糕点
1.5,鸭翅,2017/11/5 17:49,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/11/5 17:50,A,饮料,水
6.5,117gUFO炒面铁板色拉鱿鱼风味,2017/11/5 17:58,A,非饮料,方便速食
6.0,13g无穷烤鸡小腿蜂蜜味,2017/11/5 18:18,A,非饮料,肉干/豆制品/蛋
4.0,500ml统一阿萨姆奶茶,2017/11/5 18:20,A,饮料,茶饮料
4.5,250ml燕塘原味酸奶,2017/11/5 18:24,A,饮料,乳制品
1.8,600ml雪碧,2017/11/5 18:24,A,饮料,碳酸饮料
2.0,10g越南LIPO奶味面包干,2017/11/5 18:28,A,非饮料,饼干糕点
6.5,91g徐福记凤梨酥,2017/11/5 18:54,A,非饮料,饼干糕点
2.0,怡宝矿泉水,2017/11/5 20:14,A,饮料,水
3.0,雪碧（500ml）,2017/11/6 00:36,A,饮料,碳酸饮料
3.0,熊字饼,2017/11/6 07:21,A,非饮料,饼干糕点
3.0,可口可乐（500ml）,2017/11/6 07:54,A,饮料,碳酸饮料
4.0,新麦潮天然酵母面包,2017/11/6 08:32,A,非饮料,饼干糕点
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/11/6 08:52,A,非饮料,肉干/豆制品/蛋
2.5,伊利优酸乳,2017/11/6 08:52,A,饮料,乳制品
3.0,250ml维他柠檬茶,2017/11/6 08:57,A,饮料,茶饮料
3.0,250ml维他柠檬茶,2017/11/6 08:58,A,饮料,茶饮料
1.5,12g劲仔小鱼麻辣味,2017/11/6 09:10,A,非饮料,肉干/豆制品/蛋
0.8,20g咪咪虾条马来西亚风味,2017/11/6 09:10,A,非饮料,膨化食品
2.0,雪力矿泉水,2017/11/6 09:10,A,饮料,水
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/11/6 09:38,A,非饮料,饼干糕点
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/11/6 10:07,A,非饮料,饼干糕点
4.0,145ml旺仔牛奶盒装,2017/11/6 10:49,A,饮料,乳制品
5.0,脉动（青柠）,2017/11/6 12:40,A,饮料,功能饮料
3.0,250ml维他原味豆奶,2017/11/6 12:42,A,饮料,植物蛋白
4.5,65g卫龙亲嘴豆皮,2017/11/6 12:42,A,非饮料,肉干/豆制品/蛋
12.5,益力多100g*5瓶,2017/11/6 12:50,A,饮料,乳制品
1.8,32g卫龙亲嘴烧,2017/11/6 12:56,A,非饮料,肉干/豆制品/蛋
3.5,85g新麦潮手撕面包（提子味）,2017/11/6 13:38,A,非饮料,饼干糕点
7.5,雀巢咖啡,2017/11/6 13:38,A,饮料,咖啡
5.5,268ml雀巢咖啡丝滑拿铁,2017/11/6 14:40,A,饮料,咖啡
4.0,新麦潮天然酵母面包,2017/11/6 15:12,A,非饮料,饼干糕点
3.0,统一绿茶,2017/11/6 15:21,A,饮料,茶饮料
4.5,营养快线,2017/11/6 15:50,A,饮料,乳制品
2.0,怡宝纯净水,2017/11/6 15:54,A,饮料,水
3.0,250ml维他柠檬茶,2017/11/6 16:04,A,饮料,茶饮料
0.8,20g咪咪虾条马来西亚风味,2017/11/6 16:10,A,非饮料,膨化食品
2.0,雪力矿泉水,2017/11/6 16:10,A,饮料,水
0.8,20g马来西亚风味咪咪蟹味粒0219,2017/11/6 16:18,A,非饮料,膨化食品
1.0,20g咪咪虾条马来西亚风味,2017/11/6 16:18,A,非饮料,膨化食品
3.0,伊利纯牛奶,2017/11/6 16:22,A,饮料,乳制品
6.5,70g乐事薯片原味,2017/11/6 16:48,A,非饮料,膨化食品
6.0,86g合味道海鲜风味,2017/11/6 16:53,A,非饮料,方便速食
3.0,可口可乐最新款,2017/11/6 16:54,A,饮料,碳酸饮料
4.0,脉动,2017/11/6 16:56,A,饮料,功能饮料
3.6,32g卫龙亲嘴烧红烧牛肉味,2017/11/6 16:59,A,非饮料,肉干/豆制品/蛋
3.5,85g新麦潮手撕面包（提子味）,2017/11/6 17:01,A,非饮料,饼干糕点
3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/6 17:30,A,非饮料,肉干/豆制品/蛋
4.5,68g好丽友巧克力派2枚,2017/11/6 17:39,A,非饮料,饼干糕点
4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/11/6 18:06,A,非饮料,饼干糕点
2.0,怡宝纯净水,2017/11/6 18:13,A,饮料,水
4.0,脉动,2017/11/6 18:31,A,饮料,功能饮料
4.0,脉动,2017/11/6 18:53,A,饮料,功能饮料
6.5,148g富甲一方紫薯仔,2017/11/6 18:55,A,非饮料,蜜饯/果干
0.8,20g咪咪虾条马来西亚风味,2017/11/6 20:30,A,非饮料,膨化食品
3.0,伊利纯牛奶,2017/11/6 21:19,A,饮料,乳制品
2.0,怡宝纯净水,2017/11/6 21:52,A,饮料,水
6.0,86g合味道海鲜风味,2017/11/6 22:20,A,非饮料,方便速食
3.5,东鹏特饮,2017/11/6 22:22,A,饮料,功能饮料
3.0,维他奶,2017/11/7 00:26,A,饮料,植物蛋白
3.0,熊字饼,2017/11/7 04:07,A,非饮料,饼干糕点
3.0,可口可乐最新款,2017/11/7 07:58,A,饮料,碳酸饮料
3.0,250ml维他奶黑豆奶饮品,2017/11/7 08:33,A,饮料,植物蛋白
6.0,雀巢咖啡,2017/11/7 08:43,A,饮料,咖啡
11.8,37.5g费列罗榛果威化巧克力3颗,2017/11/7 09:07,A,非饮料,糖果/巧克力
4.5,250ml燕塘红枣牛奶,2017/11/7 09:38,A,饮料,乳制品
2.0,145ml旺仔牛奶盒装,2017/11/7 09:56,A,饮料,乳制品
1.5,劲仔小鱼（麻辣味）,2017/11/7 09:56,A,非饮料,肉干/豆制品/蛋
4.5,68g好丽友巧克力派2枚,2017/11/7 09:59,A,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/11/7 10:42,A,饮料,茶饮料
1.6,2g韩国海牌海苔,2017/11/7 11:22,A,非饮料,海味零食
4.5,50g双层百力滋奶咖味,2017/11/7 11:42,A,非饮料,饼干糕点
3.5,东鹏特饮,2017/11/7 11:46,A,饮料,功能饮料
7.5,雀巢咖啡,2017/11/7 11:58,A,饮料,咖啡
3.0,250ml维他原味豆奶,2017/11/7 12:20,A,饮料,植物蛋白
3.5,东鹏特饮,2017/11/7 12:32,A,饮料,功能饮料
3.0,250ml维他原味豆奶,2017/11/7 12:34,A,饮料,植物蛋白
6.0,370g泰奇八宝粥,2017/11/7 12:34,A,非饮料,方便速食
4.5,52g旺旺仙贝,2017/11/7 12:39,A,非饮料,膨化食品
1.0,香豆干,2017/11/7 12:45,A,非饮料,肉干/豆制品/蛋
5.5,268ml雀巢咖啡丝滑拿铁,2017/11/7 12:53,A,饮料,咖啡
3.5,东鹏特饮,2017/11/7 13:00,A,饮料,功能饮料
3.5,600ml可口可乐,2017/11/7 13:12,A,饮料,碳酸饮料
5.4,32g卫龙亲嘴烧红烧牛肉味,2017/11/7 13:14,A,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/11/7 14:32,A,饮料,功能饮料
1.5,卫龙亲嘴烧红烧牛肉味,2017/11/7 15:02,A,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/11/7 15:02,A,饮料,碳酸饮料
2.0,40g盼盼手撕面包,2017/11/7 16:02,A,非饮料,饼干糕点
4.0,450ml美汁源果粒橙,2017/11/7 16:03,A,饮料,果蔬饮料
1.0,香豆干,2017/11/7 16:06,A,非饮料,肉干/豆制品/蛋
3.0,冰糖雪梨,2017/11/7 16:19,A,饮料,果蔬饮料
4.0,脉动,2017/11/7 16:49,A,饮料,功能饮料
3.0,统一冰红茶,2017/11/7 16:51,A,饮料,茶饮料
5.0,13g无穷烤鸡小腿蜂蜜味,2017/11/7 16:57,A,非饮料,肉干/豆制品/蛋
5.5,统一来一桶香辣老坛酸菜牛肉面,2017/11/7 17:11,A,非饮料,方便速食
3.0,可口可乐最新款,2017/11/7 17:31,A,饮料,碳酸饮料
3.0,可口可乐（500ml）,2017/11/7 17:49,A,饮料,碳酸饮料
4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/11/7 18:11,A,非饮料,膨化食品
0.8,20g马来西亚风味咪咪蟹味粒0219,2017/11/7 18:14,A,非饮料,膨化食品
